top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,1,0,0,-1,0,1,1,1,0,-1,-1,58.68,9.67,10.02,14.24,0.75,9.08,0.04,0.93,-22.64,-1.43,-32.97,-2.08
30,1,0,0,-1,1,0,-1,0,-1,0,0,55.67,9.25,9.61,13.97,0.73,8.66,0.03,0.9,-22.44,-1.41,-32.46,-2.05
30,1,0,0,-1,1,0,0,-1,0,1,0,59.84,9.83,10.06,13.46,0.79,12.07,0.05,0.87,-22.49,-1.42,-31.96,-2.01
30,1,0,0,-1,1,0,0,1,1,0,1,50.8,8.56,8.95,13.69,0.7,4.92,0.02,0.9,-22.88,-1.44,-32.45,-2.04
30,1,0,0,-1,1,0,1,-1,1,0,0,51.93,8.73,9.12,13.84,0.7,6.05,0.02,0.9,-22.6,-1.42,-32.25,-2.03
30,1,0,0,-1,1,0,1,1,0,1,0,64.26,10.43,10.54,13.08,0.85,15.32,0.06,0.85,-20.78,-1.31,-30.14,-1.9
30,1,0,0,-1,1,1,-1,0,1,1,-1,53.35,8.93,9.25,13.45,0.73,7.49,0.03,0.88,-21.34,-1.34,-31.64,-1.99
30,1,0,0,-1,1,1,0,1,1,1,1,85.98,13.21,13.02,13.54,1.01,26.36,0.1,0.89,-21.1,-1.33,-31.78,-2.0
30,1,0,0,-1,1,1,1,-1,0,-1,0,49.83,8.42,8.86,13.89,0.68,3.94,0.02,0.91,-23.05,-1.45,-32.26,-2.03
30,1,0,0,-1,1,1,1,-1,0,0,1,57.44,9.5,9.92,14.55,0.72,7.84,0.03,0.95,-22.92,-1.44,-33.79,-2.13
30,1,0,0,-1,1,1,1,0,0,1,1,76.77,12.07,12.08,13.88,0.91,21.32,0.08,0.89,-21.84,-1.38,-31.56,-1.99
30,1,0,0,0,-1,-1,-1,0,1,1,-1,67.23,10.83,11.24,15.56,0.76,12.91,0.05,0.98,-25.16,-1.59,-34.84,-2.19
30,1,0,0,0,-1,-1,0,-1,-1,-1,0,24.64,4.5,5.42,14.98,0.4,-16.15,-0.06,0.97,-24.0,-1.51,-34.24,-2.16
30,1,0,0,0,-1,-1,1,0,-1,1,0,122.58,17.35,17.03,16.78,1.05,45.29,0.18,0.92,-23.74,-1.5,-36.65,-2.31
30,1,0,0,0,-1,0,-1,0,1,-1,-1,60.81,9.97,10.54,15.99,0.7,9.91,0.04,0.97,-26.31,-1.66,-36.08,-2.27
30,1,0,0,0,-1,0,0,0,-1,1,0,68.37,10.98,11.24,14.66,0.81,12.77,0.05,0.98,-23.03,-1.45,-34.2,-2.15
30,1,0,0,0,-1,0,0,1,1,-1,-1,77.45,12.15,12.42,15.7,0.83,19.25,0.08,0.97,-25.31,-1.59,-36.01,-2.27
30,1,0,0,0,-1,0,1,-1,-1,0,1,54.19,9.05,9.38,13.64,0.73,6.87,0.03,0.91,-21.8,-1.37,-30.89,-1.95
30,1,0,0,0,-1,0,1,-1,1,-1,0,43.08,7.43,8.01,14.32,0.6,-1.93,-0.01,0.95,-22.79,-1.44,-32.53,-2.05
30,1,0,0,0,-1,1,-1,1,0,-1,1,47.62,8.1,8.62,14.26,0.65,1.17,0.0,0.95,-22.71,-1.43,-33.09,-2.08
30,1,0,0,0,0,-1,-1,-1,1,0,1,35.07,6.2,6.82,13.8,0.54,-5.96,-0.02,0.9,-22.75,-1.43,-31.77,-2.0
30,1,0,0,0,0,-1,0,-1,-1,-1,0,30.67,5.5,6.15,13.66,0.49,-9.26,-0.04,0.9,-22.19,-1.4,-31.05,-1.96
30,1,0,0,0,0,-1,0,1,-1,0,-1,40.98,7.11,7.73,14.38,0.58,-1.88,-0.01,0.91,-23.22,-1.46,-32.53,-2.05
30,1,0,0,0,0,-1,1,-1,-1,0,1,47.1,8.02,8.45,13.59,0.67,2.39,0.01,0.9,-21.69,-1.37,-30.58,-1.93
30,1,0,0,0,0,0,-1,-1,0,-1,1,13.48,2.56,3.43,13.87,0.29,-23.73,-0.09,0.91,-22.77,-1.43,-31.61,-1.99
30,1,0,0,0,0,0,-1,-1,0,0,-1,44.12,7.58,8.14,14.2,0.62,-0.87,-0.0,0.94,-23.31,-1.47,-32.25,-2.03
30,1,0,0,0,0,0,0,-1,-1,0,1,46.25,7.9,8.34,13.57,0.66,2.29,0.01,0.89,-21.63,-1.36,-30.78,-1.94
30,1,0,0,0,0,0,0,-1,0,0,0,55.22,9.19,9.51,13.64,0.74,7.84,0.03,0.9,-21.44,-1.35,-30.82,-1.94
30,1,0,0,0,0,0,1,-1,0,0,1,48.56,8.24,8.72,14.14,0.66,2.27,0.01,0.93,-22.72,-1.43,-32.38,-2.04
30,1,0,0,0,0,1,0,-1,1,-1,-1,52.32,8.78,9.18,13.9,0.7,5.6,0.02,0.91,-22.82,-1.44,-31.8,-2.0
30,1,0,0,0,1,-1,-1,1,1,1,1,52.93,8.87,9.23,13.74,0.72,6.83,0.03,0.89,-22.05,-1.39,-31.57,-1.99
30,1,0,0,0,1,-1,1,-1,-1,0,1,64.69,10.49,10.71,13.95,0.81,13.44,0.05,0.91,-22.33,-1.41,-31.64,-1.99
30,1,0,0,0,1,-1,1,-1,1,-1,0,42.95,7.41,7.96,14.06,0.61,-1.44,-0.01,0.93,-23.77,-1.5,-32.04,-2.02
30,1,0,0,0,1,-1,1,0,0,1,-1,72.44,11.51,11.5,13.16,0.92,20.52,0.08,0.85,-20.05,-1.26,-30.11,-1.9
30,1,0,0,0,1,-1,1,1,-1,0,0,54.05,9.03,9.34,13.47,0.74,7.55,0.03,0.89,-21.46,-1.35,-30.62,-1.93
30,1,0,0,0,1,0,-1,0,0,-1,-1,46.46,7.93,8.47,14.31,0.63,2.52,0.01,0.9,-23.31,-1.47,-32.42,-2.04
30,1,0,0,0,1,0,-1,1,-1,1,0,61.59,10.07,10.32,13.85,0.79,11.84,0.05,0.9,-21.04,-1.33,-31.89,-2.01
30,1,0,0,0,1,0,1,-1,1,-1,0,52.24,8.77,9.16,13.88,0.7,5.39,0.02,0.92,-23.63,-1.49,-32.06,-2.02
30,1,0,0,1,-1,-1,-1,1,-1,0,1,37.28,6.54,7.2,14.3,0.55,-5.99,-0.02,0.94,-23.59,-1.49,-32.99,-2.08
30,1,0,0,1,-1,-1,-1,1,1,-1,-1,73.34,11.63,11.88,15.18,0.82,17.68,0.07,0.95,-23.92,-1.51,-34.69,-2.19
30,1,0,0,1,-1,-1,1,1,0,0,1,63.02,10.27,10.56,14.31,0.78,11.47,0.05,0.94,-22.87,-1.44,-33.12,-2.09
30,1,0,0,1,-1,0,1,0,0,0,-1,51.04,8.6,9.15,14.85,0.66,2.94,0.01,0.97,-23.39,-1.47,-33.94,-2.14
30,1,0,0,1,-1,1,-1,0,0,0,-1,53.55,8.96,9.55,15.39,0.66,3.67,0.01,0.99,-24.02,-1.51,-35.41,-2.23
30,1,0,0,1,-1,1,0,-1,-1,0,0,65.71,10.63,10.96,14.85,0.78,12.35,0.05,0.96,-23.47,-1.48,-34.37,-2.16
30,1,0,0,1,-1,1,0,0,-1,1,0,68.82,11.04,11.41,15.46,0.78,12.75,0.05,1.0,-24.39,-1.54,-36.25,-2.28
30,1,0,0,1,0,-1,1,-1,0,1,1,67.7,10.89,11.1,14.25,0.82,15.3,0.06,0.92,-23.0,-1.45,-32.85,-2.07
30,1,0,0,1,0,-1,1,-1,1,1,0,70.32,11.24,11.42,14.38,0.84,15.97,0.06,0.94,-23.14,-1.46,-32.99,-2.08
30,1,0,0,1,0,0,-1,0,-1,0,0,36.0,6.34,7.04,14.43,0.53,-6.41,-0.03,0.94,-22.78,-1.43,-33.21,-2.09
30,1,0,0,1,0,0,-1,1,0,-1,1,35.05,6.19,6.93,14.64,0.51,-7.49,-0.03,0.95,-25.05,-1.58,-34.23,-2.16
30,1,0,0,1,0,0,0,0,-1,0,0,47.58,8.09,8.64,14.44,0.64,1.89,0.01,0.93,-23.21,-1.46,-32.83,-2.07
30,1,0,0,1,0,0,0,0,0,-1,0,37.88,6.64,7.32,14.49,0.55,-4.32,-0.02,0.92,-23.86,-1.5,-32.73,-2.06
30,1,0,0,1,0,0,0,0,1,0,-1,80.2,12.5,12.6,14.88,0.89,21.82,0.09,0.94,-23.94,-1.51,-33.81,-2.13
30,1,0,0,1,0,0,1,-1,0,0,-1,59.53,9.79,10.17,14.55,0.74,9.31,0.04,0.94,-23.04,-1.45,-33.18,-2.09
30,1,0,0,1,0,0,1,1,0,0,-1,72.6,11.53,11.64,14.09,0.87,18.49,0.07,0.91,-22.55,-1.42,-31.34,-1.97
30,1,0,0,1,0,1,-1,-1,-1,0,0,72.34,11.5,11.68,14.56,0.84,17.35,0.07,0.93,-23.25,-1.46,-33.17,-2.09
30,1,0,0,1,0,1,0,-1,1,0,-1,51.88,8.72,9.24,14.77,0.67,4.83,0.02,0.94,-23.29,-1.47,-33.93,-2.14
30,1,0,0,1,0,1,1,0,-1,1,1,81.3,12.64,12.69,14.72,0.9,22.42,0.09,0.94,-22.64,-1.43,-33.95,-2.14
30,1,0,0,1,1,-1,-1,1,-1,0,-1,46.21,7.89,8.38,13.92,0.65,2.3,0.01,0.9,-22.36,-1.41,-31.72,-2.0
30,1,0,0,1,1,-1,0,0,1,0,-1,84.46,13.03,12.93,14.04,0.96,26.35,0.1,0.88,-23.34,-1.47,-31.43,-1.98
30,1,0,0,1,1,-1,0,1,1,-1,1,51.23,8.62,9.1,14.33,0.68,5.18,0.02,0.91,-23.76,-1.5,-32.29,-2.03
30,1,0,0,1,1,0,-1,-1,1,-1,1,36.13,6.36,7.12,14.87,0.52,-5.86,-0.02,0.93,-24.93,-1.57,-34.22,-2.16
30,1,0,0,1,1,0,0,-1,1,0,1,64.97,10.53,10.88,14.93,0.77,13.12,0.05,0.94,-24.21,-1.53,-34.04,-2.14
30,1,0,0,1,1,0,1,1,0,0,1,80.49,12.54,12.55,14.33,0.92,23.16,0.09,0.91,-22.72,-1.43,-32.08,-2.02
30,1,0,0,1,1,1,-1,0,-1,-1,-1,53.21,8.91,9.34,14.27,0.7,5.94,0.02,0.92,-22.11,-1.39,-32.65,-2.06
30,1,0,0,1,1,1,-1,0,-1,-1,1,33.46,5.94,6.72,14.76,0.5,-7.64,-0.03,0.93,-23.62,-1.49,-33.6,-2.12
30,1,0,0,1,1,1,0,1,-1,-1,-1,57.19,9.47,9.83,14.21,0.73,8.7,0.03,0.92,-21.86,-1.38,-32.79,-2.07
30,1,0,1,-1,-1,-1,-1,0,0,0,1,11.79,2.25,3.29,14.93,0.26,-25.2,-0.1,0.93,-24.15,-1.52,-34.89,-2.2
30,1,0,1,-1,-1,-1,1,-1,-1,1,1,51.75,8.7,9.17,14.38,0.68,3.28,0.01,0.96,-23.79,-1.5,-32.89,-2.07
30,1,0,1,-1,-1,0,1,-1,-1,1,-1,50.43,8.51,9.0,14.38,0.67,2.46,0.01,0.96,-24.06,-1.52,-33.67,-2.12
30,1,0,1,-1,0,-1,-1,0,0,0,-1,49.21,8.33,9.0,15.47,0.62,3.93,0.02,0.93,-24.76,-1.56,-35.67,-2.25
30,1,0,1,-1,0,-1,-1,1,1,0,1,40.86,7.09,7.77,14.74,0.57,-2.88,-0.01,0.94,-23.67,-1.49,-34.25,-2.16
30,1,0,1,-1,0,-1,0,-1,-1,0,0,26.2,4.76,5.55,14.19,0.43,-13.72,-0.05,0.93,-23.22,-1.46,-33.02,-2.08
30,1,0,1,-1,0,-1,0,-1,1,1,-1,38.73,6.77,7.38,14.08,0.57,-3.69,-0.01,0.91,-23.24,-1.46,-33.1,-2.09
30,1,0,1,-1,0,-1,0,1,0,0,0,34.38,6.09,6.79,14.33,0.52,-6.61,-0.03,0.91,-23.36,-1.47,-33.6,-2.12
30,1,0,1,-1,0,-1,1,0,0,-1,-1,128.97,18.02,17.69,17.39,1.05,48.71,0.19,0.92,-24.19,-1.52,-39.25,-2.47
30,1,0,1,-1,0,-1,1,0,1,0,1,46.99,8.01,8.51,14.1,0.65,1.52,0.01,0.93,-22.06,-1.39,-32.85,-2.07
30,1,0,1,-1,0,-1,1,1,-1,-1,-1,60.06,9.86,10.27,14.76,0.74,9.97,0.04,0.94,-24.33,-1.53,-34.06,-2.15
30,1,0,1,-1,0,-1,1,1,0,1,1,61.58,10.07,10.33,13.9,0.79,11.08,0.04,0.92,-22.84,-1.44,-32.48,-2.05
30,1,0,1,-1,0,0,-1,-1,-1,0,-1,35.08,6.2,7.02,15.18,0.5,-8.78,-0.03,0.98,-23.89,-1.5,-36.09,-2.27
30,1,0,1,-1,0,0,-1,0,-1,1,-1,61.06,10.0,10.45,15.19,0.73,9.16,0.04,0.98,-25.33,-1.6,-36.08,-2.27
30,1,0,1,-1,0,0,-1,0,0,1,1,53.75,8.98,9.45,14.5,0.69,5.64,0.02,0.94,-22.67,-1.43,-34.67,-2.18
30,1,0,1,-1,0,0,0,0,0,-1,1,11.88,2.27,3.18,14.06,0.27,-25.01,-0.1,0.91,-22.63,-1.43,-33.13,-2.09
30,1,0,1,-1,0,0,1,0,0,0,-1,48.25,8.19,8.71,14.36,0.65,1.95,0.01,0.94,-22.65,-1.43,-33.92,-2.14
30,1,0,1,-1,0,0,1,0,0,1,-1,55.49,9.23,9.58,13.88,0.73,7.39,0.03,0.92,-20.87,-1.31,-32.42,-2.04
30,1,0,1,-1,0,1,-1,-1,-1,1,1,68.02,10.94,11.17,14.46,0.81,14.19,0.06,0.95,-21.97,-1.38,-33.87,-2.13
30,1,0,1,-1,0,1,0,-1,0,1,1,47.58,8.09,8.65,14.49,0.64,1.71,0.01,0.94,-23.29,-1.47,-33.95,-2.14
30,1,0,1,-1,0,1,0,1,-1,-1,-1,57.97,9.58,10.05,15.0,0.71,8.07,0.03,0.95,-23.99,-1.51,-35.16,-2.21
30,1,0,1,-1,0,1,1,1,-1,1,1,65.38,10.58,10.82,14.16,0.81,13.06,0.05,0.93,-22.06,-1.39,-32.72,-2.06
30,1,0,1,-1,0,1,1,1,0,1,-1,48.47,8.22,8.62,13.47,0.68,3.73,0.01,0.89,-22.03,-1.39,-31.75,-2.0
30,1,0,1,-1,1,-1,-1,0,0,1,-1,48.31,8.2,8.66,13.92,0.67,3.56,0.01,0.9,-23.36,-1.47,-32.63,-2.06
30,1,0,1,-1,1,0,-1,1,1,0,0,49.7,8.4,8.83,13.83,0.68,4.58,0.02,0.9,-21.91,-1.38,-32.2,-2.03
30,1,0,1,-1,1,0,1,-1,1,-1,1,51.06,8.6,9.09,14.41,0.67,3.87,0.02,0.94,-22.82,-1.44,-33.71,-2.12
30,1,0,1,-1,1,0,1,0,1,1,0,62.03,10.13,10.39,13.91,0.79,12.59,0.05,0.9,-22.1,-1.39,-32.33,-2.04
30,1,0,1,-1,1,1,-1,-1,0,1,-1,59.4,9.77,10.04,13.7,0.78,11.24,0.04,0.89,-22.66,-1.43,-32.34,-2.04
30,1,0,1,-1,1,1,0,0,0,1,-1,56.42,9.36,9.66,13.65,0.75,8.93,0.04,0.89,-21.49,-1.35,-31.92,-2.01
30,1,0,1,0,-1,-1,-1,0,0,-1,-1,46.72,7.97,8.71,15.7,0.59,1.85,0.01,0.94,-24.59,-1.55,-35.27,-2.22
30,1,0,1,0,-1,0,-1,1,1,1,1,66.87,10.78,11.01,14.25,0.81,13.53,0.05,0.94,-22.63,-1.43,-33.84,-2.13
30,1,0,1,0,-1,0,0,0,-1,-1,-1,123.44,17.44,17.34,18.11,0.99,45.45,0.18,0.95,-25.77,-1.62,-40.91,-2.58
30,1,0,1,0,-1,0,1,0,0,-1,1,39.78,6.93,7.55,14.26,0.57,-5.01,-0.02,0.96,-22.68,-1.43,-32.14,-2.02
30,1,0,1,0,-1,1,1,1,0,-1,-1,58.3,9.62,10.0,14.43,0.73,7.62,0.03,0.96,-23.37,-1.47,-32.62,-2.05
30,1,0,1,0,0,-1,0,1,0,0,1,38.9,6.79,7.44,14.38,0.56,-4.81,-0.02,0.95,-23.61,-1.49,-33.26,-2.1
30,1,0,1,0,0,-1,1,-1,0,1,0,80.74,12.57,12.55,14.15,0.93,22.28,0.09,0.92,-21.87,-1.38,-32.25,-2.03
30,1,0,1,0,0,-1,1,0,0,1,-1,57.44,9.5,9.77,13.54,0.77,10.34,0.04,0.88,-21.59,-1.36,-31.32,-1.97
30,1,0,1,0,0,0,-1,0,-1,1,0,44.49,7.64,8.24,14.54,0.61,-0.99,-0.0,0.95,-22.24,-1.4,-33.78,-2.13
30,1,0,1,0,0,0,-1,1,-1,1,0,61.13,10.01,10.38,14.63,0.75,9.47,0.04,0.96,-22.12,-1.39,-33.88,-2.13
30,1,0,1,0,0,0,-1,1,1,0,-1,66.66,10.76,11.01,14.42,0.8,14.06,0.06,0.93,-23.84,-1.5,-32.25,-2.03
30,1,0,1,0,0,0,0,1,-1,-1,0,30.89,5.53,6.23,14.01,0.49,-9.92,-0.04,0.92,-22.72,-1.43,-32.05,-2.02
30,1,0,1,0,0,0,1,0,0,0,1,68.2,10.96,11.23,14.75,0.8,13.46,0.05,0.97,-22.52,-1.42,-33.36,-2.1
30,1,0,1,0,0,0,1,1,1,0,-1,73.23,11.62,11.66,13.71,0.89,19.01,0.08,0.9,-22.17,-1.4,-30.73,-1.94
30,1,0,1,0,0,1,-1,0,0,-1,-1,59.47,9.78,10.19,14.7,0.73,8.77,0.03,0.95,-23.77,-1.5,-33.69,-2.12
30,1,0,1,0,1,-1,0,0,1,1,-1,75.38,11.89,11.88,13.57,0.92,21.47,0.09,0.87,-21.7,-1.37,-31.12,-1.96
30,1,0,1,0,1,-1,0,1,0,0,0,65.34,10.58,10.75,13.73,0.83,15.23,0.06,0.88,-22.32,-1.41,-31.07,-1.96
30,1,0,1,0,1,0,-1,0,1,1,0,62.79,10.24,10.63,14.97,0.75,11.18,0.04,0.95,-24.59,-1.55,-35.27,-2.22
30,1,0,1,0,1,0,1,-1,1,-1,1,78.32,12.26,12.32,14.42,0.9,20.69,0.08,0.93,-22.74,-1.43,-32.23,-2.03
30,1,0,1,0,1,1,-1,-1,-1,-1,0,41.86,7.24,7.84,14.25,0.59,-1.43,-0.01,0.92,-23.08,-1.45,-32.83,-2.07
30,1,0,1,0,1,1,0,1,1,-1,0,64.78,10.5,10.69,13.75,0.82,14.2,0.06,0.89,-22.02,-1.39,-31.35,-1.97
30,1,0,1,1,-1,-1,-1,0,0,0,0,34.7,6.14,6.97,15.19,0.5,-7.76,-0.03,0.96,-24.45,-1.54,-34.48,-2.17
30,1,0,1,1,-1,-1,0,-1,1,1,0,68.27,10.97,11.22,14.63,0.81,14.65,0.06,0.94,-23.2,-1.46,-33.26,-2.1
30,1,0,1,1,-1,-1,0,1,1,-1,1,36.65,6.44,7.18,14.76,0.53,-6.96,-0.03,0.96,-24.49,-1.54,-33.64,-2.12
30,1,0,1,1,-1,0,0,-1,1,-1,0,38.99,6.81,7.5,14.67,0.55,-4.04,-0.02,0.93,-23.79,-1.5,-32.95,-2.08
30,1,0,1,1,-1,0,1,-1,-1,0,0,58.35,9.63,10.05,14.69,0.72,8.26,0.03,0.95,-23.37,-1.47,-33.59,-2.12
30,1,0,1,1,-1,0,1,0,-1,1,-1,62.11,10.14,10.44,14.28,0.77,10.67,0.04,0.94,-22.87,-1.44,-33.04,-2.08
30,1,0,1,1,-1,1,0,0,-1,-1,0,65.03,10.54,10.79,14.24,0.8,13.13,0.05,0.93,-22.42,-1.41,-32.15,-2.02
30,1,0,1,1,-1,1,1,0,0,1,0,70.96,11.32,11.61,15.12,0.81,14.6,0.06,0.98,-23.97,-1.51,-34.59,-2.18
30,1,0,1,1,0,-1,-1,1,0,0,1,31.36,5.61,6.39,14.6,0.48,-9.38,-0.04,0.93,-23.38,-1.47,-33.35,-2.1
30,1,0,1,1,0,-1,-1,1,0,1,-1,58.67,9.67,10.11,14.86,0.72,9.17,0.04,0.94,-24.19,-1.52,-33.66,-2.12
30,1,0,1,1,0,-1,0,-1,0,0,0,65.7,10.63,10.92,14.6,0.79,14.16,0.06,0.92,-24.22,-1.53,-32.43,-2.04
30,1,0,1,1,0,-1,0,-1,0,0,1,61.47,10.06,10.41,14.58,0.76,11.53,0.05,0.92,-24.12,-1.52,-32.61,-2.05
30,1,0,1,1,0,-1,0,1,1,1,1,73.23,11.62,11.76,14.4,0.86,18.12,0.07,0.93,-23.16,-1.46,-33.28,-2.1
30,1,0,1,1,0,-1,1,1,0,-1,-1,60.08,9.87,10.19,14.24,0.76,10.69,0.04,0.91,-22.17,-1.4,-31.81,-2.0
30,1,0,1,1,0,-1,1,1,0,1,1,77.17,12.12,12.18,14.28,0.89,20.74,0.08,0.92,-22.68,-1.43,-32.14,-2.02
30,1,0,1,1,0,0,0,-1,1,1,0,67.32,10.84,11.17,15.04,0.78,14.64,0.06,0.94,-24.29,-1.53,-34.79,-2.19
30,1,0,1,1,0,0,1,1,-1,0,-1,58.63,9.67,9.98,13.97,0.76,10.06,0.04,0.91,-21.84,-1.38,-31.89,-2.01
30,1,0,1,1,0,1,-1,-1,0,0,0,63.81,10.37,10.78,15.15,0.75,12.42,0.05,0.94,-24.68,-1.55,-34.53,-2.18
30,1,0,1,1,0,1,0,1,-1,-1,1,41.79,7.23,7.9,14.73,0.58,-2.5,-0.01,0.95,-23.67,-1.49,-33.84,-2.13
30,1,0,1,1,0,1,1,1,-1,1,1,64.11,10.41,10.7,14.4,0.78,12.5,0.05,0.93,-23.8,-1.5,-33.42,-2.11
30,1,0,1,1,1,-1,0,0,0,1,-1,73.39,11.64,11.7,13.87,0.89,20.74,0.08,0.87,-21.53,-1.36,-31.16,-1.96
30,1,0,1,1,1,-1,1,-1,1,1,-1,76.52,12.04,12.1,14.26,0.89,20.86,0.08,0.91,-23.16,-1.46,-32.62,-2.05
30,1,0,1,1,1,0,-1,1,0,0,0,68.39,10.99,11.26,14.78,0.8,15.83,0.06,0.92,-24.13,-1.52,-33.67,-2.12
30,1,0,1,1,1,1,0,-1,-1,0,1,60.68,9.95,10.39,15.05,0.73,10.3,0.04,0.94,-25.26,-1.59,-34.94,-2.2
30,1,0,1,1,1,1,0,0,-1,0,1,49.75,8.41,9.01,15.01,0.64,3.75,0.01,0.93,-24.23,-1.53,-34.47,-2.17
30,1,0,1,1,1,1,0,0,0,1,0,67.02,10.8,11.16,15.13,0.78,14.26,0.06,0.94,-23.87,-1.5,-34.91,-2.2
30,1,1,-1,-1,-1,-1,-1,0,0,0,0,49.08,8.31,9.2,16.8,0.58,2.51,0.01,0.98,-25.46,-1.6,-38.76,-2.44
30,1,1,-1,-1,-1,-1,1,0,0,0,-1,117.67,16.83,16.87,18.34,0.95,42.94,0.17,0.95,-25.85,-1.63,-41.49,-2.61
30,1,1,-1,-1,-1,0,0,0,-1,-1,-1,106.1,15.56,15.8,18.31,0.9,38.73,0.15,0.93,-25.89,-1.63,-41.6,-2.62
30,1,1,-1,-1,-1,0,0,0,1,-1,1,41.41,7.18,7.91,15.17,0.56,-2.68,-0.01,0.95,-24.83,-1.56,-35.22,-2.22
30,1,1,-1,-1,-1,0,0,0,1,1,1,65.34,10.58,10.89,14.71,0.78,11.62,0.05,0.97,-22.67,-1.43,-34.99,-2.2
30,1,1,-1,-1,-1,0,1,-1,1,1,0,41.08,7.13,7.74,14.3,0.58,-3.75,-0.01,0.95,-23.13,-1.46,-33.71,-2.12
30,1,1,-1,-1,-1,1,-1,1,-1,1,-1,81.84,12.7,12.84,15.3,0.88,20.33,0.08,1.0,-23.2,-1.46,-35.74,-2.25
30,1,1,-1,-1,-1,1,1,1,-1,-1,0,42.79,7.38,7.97,14.26,0.6,-1.13,-0.0,0.92,-23.02,-1.45,-33.32,-2.1
30,1,1,-1,-1,0,-1,-1,-1,0,0,0,43.73,7.52,8.21,15.09,0.58,-1.03,-0.0,0.95,-24.22,-1.53,-34.57,-2.18
30,1,1,-1,-1,0,-1,1,-1,0,1,0,38.94,6.8,7.37,13.8,0.58,-3.68,-0.01,0.91,-21.28,-1.34,-31.41,-1.98
30,1,1,-1,-1,0,0,-1,-1,1,0,-1,69.9,11.18,11.59,15.84,0.77,14.59,0.06,0.98,-24.68,-1.55,-36.54,-2.3
30,1,1,-1,-1,0,0,0,0,-1,-1,1,16.03,3.02,3.88,14.02,0.32,-20.8,-0.08,0.9,-23.37,-1.47,-32.51,-2.05
30,1,1,-1,-1,0,0,1,0,-1,1,-1,146.32,19.76,18.98,16.59,1.18,55.81,0.22,0.91,-24.28,-1.53,-37.2,-2.34
30,1,1,-1,-1,0,1,-1,1,1,1,0,73.82,11.69,11.81,14.3,0.87,17.16,0.07,0.95,-22.24,-1.4,-33.77,-2.13
30,1,1,-1,-1,0,1,1,-1,1,-1,1,48.34,8.21,8.65,13.8,0.67,2.51,0.01,0.92,-21.88,-1.38,-32.42,-2.04
30,1,1,-1,-1,0,1,1,0,1,0,1,55.22,9.19,9.54,13.85,0.73,6.99,0.03,0.92,-22.26,-1.4,-32.47,-2.05
30,1,1,-1,-1,0,1,1,1,-1,1,1,56.6,9.38,9.73,14.02,0.74,7.71,0.03,0.93,-23.32,-1.47,-33.16,-2.09
30,1,1,-1,-1,1,0,-1,-1,1,-1,1,26.15,4.76,5.47,13.68,0.44,-13.05,-0.05,0.91,-22.47,-1.42,-32.17,-2.03
30,1,1,-1,-1,1,0,1,-1,-1,-1,-1,42.58,7.35,7.85,13.64,0.62,-0.45,-0.0,0.9,-22.33,-1.41,-31.02,-1.95
30,1,1,-1,-1,1,0,1,1,1,-1,0,68.79,11.04,11.13,13.57,0.86,16.55,0.07,0.89,-21.45,-1.35,-31.03,-1.95
30,1,1,-1,-1,1,1,0,0,1,1,0,55.65,9.25,9.56,13.6,0.75,8.73,0.03,0.89,-20.47,-1.29,-31.87,-2.01
30,1,1,-1,-1,1,1,1,0,1,0,-1,44.4,7.62,8.05,13.28,0.65,1.71,0.01,0.87,-20.98,-1.32,-30.88,-1.95
30,1,1,-1,-1,1,1,1,0,1,1,1,75.34,11.89,11.89,13.68,0.91,20.12,0.08,0.9,-21.56,-1.36,-31.77,-2.0
30,1,1,-1,0,-1,-1,0,1,-1,1,1,34.72,6.14,6.84,14.31,0.52,-8.42,-0.03,0.96,-23.26,-1.47,-33.21,-2.09
30,1,1,-1,0,-1,-1,0,1,0,-1,0,55.61,9.25,9.88,15.86,0.66,6.02,0.02,0.98,-24.87,-1.57,-36.75,-2.32
30,1,1,-1,0,-1,-1,1,1,-1,0,0,43.53,7.49,8.04,14.05,0.61,-1.07,-0.0,0.93,-22.88,-1.44,-32.32,-2.04
30,1,1,-1,0,-1,0,1,0,-1,-1,-1,85.78,13.19,13.58,17.21,0.82,28.17,0.11,0.91,-25.11,-1.58,-38.61,-2.43
30,1,1,-1,0,-1,0,1,0,0,1,-1,33.75,5.99,6.65,13.98,0.52,-8.67,-0.03,0.94,-22.34,-1.41,-32.22,-2.03
30,1,1,-1,0,-1,1,0,0,1,0,1,63.63,10.35,10.72,14.92,0.76,9.89,0.04,0.99,-23.41,-1.47,-35.15,-2.21
30,1,1,-1,0,0,-1,0,1,0,-1,1,35.59,6.28,6.92,13.97,0.54,-6.76,-0.03,0.93,-23.02,-1.45,-32.22,-2.03
30,1,1,-1,0,0,-1,1,-1,-1,0,0,35.31,6.24,6.86,13.84,0.54,-6.7,-0.03,0.92,-22.32,-1.41,-30.96,-1.95
30,1,1,-1,0,0,-1,1,-1,0,1,0,57.97,9.58,9.91,14.05,0.75,7.98,0.03,0.94,-22.44,-1.41,-32.32,-2.04
30,1,1,-1,0,0,0,-1,1,1,0,0,84.44,13.02,12.99,14.48,0.94,23.8,0.09,0.94,-22.99,-1.45,-32.96,-2.08
