top,Yield,ROC,EarningsYield,RS(6m),ROA,ΔROA,AccrualRatio,ΔLTDebt-to-Assets,ΔCurrentRatio,ΔOpMgn,ΔAssetTurnover,roi,annualized,mean,std,sharpe,alpha,alpha_daily,beta,var,var_daily,tvar,tvar_daily
30,0,-1,-1,-1,0,0,-1,0,0,1,0,119.43,17.02,17.0,17.97,0.98,36.73,0.15,1.1,-28.19,-1.78,-42.48,-2.68
30,0,-1,-1,-1,0,0,-1,1,-1,-1,1,82.13,12.74,13.16,16.69,0.82,21.68,0.09,1.0,-26.06,-1.64,-38.9,-2.45
30,0,-1,-1,-1,0,0,1,-1,1,0,-1,73.19,11.61,11.99,15.62,0.8,16.19,0.06,0.99,-25.9,-1.63,-36.83,-2.32
30,0,-1,-1,-1,0,1,-1,0,1,1,-1,135.74,18.71,18.06,16.58,1.13,44.22,0.18,1.06,-26.32,-1.66,-39.36,-2.48
30,0,-1,-1,-1,0,1,0,0,-1,1,1,83.67,12.93,13.09,15.74,0.87,20.33,0.08,1.03,-24.45,-1.54,-37.7,-2.37
30,0,-1,-1,-1,0,1,0,0,0,-1,0,198.52,24.45,23.36,20.2,1.19,71.55,0.28,1.05,-27.69,-1.74,-47.17,-2.97
30,0,-1,-1,-1,0,1,1,-1,-1,0,-1,72.41,11.51,11.84,15.83,0.79,14.08,0.06,1.02,-25.36,-1.6,-36.83,-2.32
30,0,-1,-1,-1,0,1,1,-1,0,1,-1,84.41,13.02,13.09,15.16,0.91,22.02,0.09,1.0,-25.02,-1.58,-35.59,-2.24
30,0,-1,-1,-1,0,1,1,0,-1,0,1,175.07,22.43,21.44,18.24,1.21,62.89,0.25,1.02,-25.6,-1.61,-42.22,-2.66
30,0,-1,-1,-1,0,1,1,0,-1,1,0,176.76,22.58,21.44,17.74,1.25,64.52,0.26,1.0,-24.83,-1.56,-40.43,-2.55
30,0,-1,-1,-1,0,1,1,0,1,-1,1,46.32,7.91,8.51,15.13,0.61,-1.45,-0.01,0.99,-25.95,-1.63,-36.38,-2.29
30,0,-1,-1,-1,0,1,1,1,0,0,-1,124.83,17.59,17.19,16.6,1.07,40.66,0.16,1.04,-26.88,-1.69,-38.72,-2.44
30,0,-1,-1,-1,1,0,1,-1,-1,0,-1,72.41,11.51,11.76,15.04,0.83,16.19,0.06,0.97,-23.46,-1.48,-34.63,-2.18
30,0,-1,-1,-1,1,0,1,-1,0,0,-1,52.25,8.77,9.37,15.16,0.66,3.69,0.01,0.98,-24.12,-1.52,-35.45,-2.23
30,0,-1,-1,-1,1,0,1,1,1,0,0,119.43,17.02,16.49,15.19,1.13,40.06,0.16,0.98,-24.83,-1.56,-35.39,-2.23
30,0,-1,-1,-1,1,1,-1,1,0,0,1,96.54,14.47,14.5,16.09,0.94,26.97,0.11,1.04,-26.11,-1.64,-38.54,-2.43
30,0,-1,-1,-1,1,1,0,1,-1,-1,1,78.45,12.28,12.43,14.88,0.88,19.65,0.08,0.97,-23.96,-1.51,-34.7,-2.19
30,0,-1,-1,0,-1,-1,0,1,0,1,0,101.05,14.99,15.11,16.96,0.93,28.26,0.11,1.07,-27.34,-1.72,-39.13,-2.46
30,0,-1,-1,0,-1,-1,1,-1,0,1,1,46.32,7.91,8.77,16.44,0.57,-5.16,-0.02,1.09,-26.95,-1.7,-39.3,-2.48
30,0,-1,-1,0,-1,-1,1,0,-1,1,1,114.05,16.44,16.55,18.27,0.94,37.03,0.15,1.04,-27.85,-1.75,-42.17,-2.66
30,0,-1,-1,0,-1,0,0,1,-1,0,1,65.72,10.63,11.15,16.07,0.73,8.62,0.03,1.06,-27.15,-1.71,-37.7,-2.37
30,0,-1,-1,0,-1,0,1,-1,0,-1,0,63.48,10.33,10.83,16.04,0.72,7.88,0.03,1.05,-24.28,-1.53,-38.0,-2.39
30,0,-1,-1,0,-1,1,0,0,-1,0,-1,194.35,24.1,22.92,19.28,1.22,67.51,0.27,1.09,-29.95,-1.89,-44.38,-2.8
30,0,-1,-1,0,-1,1,0,1,1,0,0,124.83,17.59,17.32,17.01,1.05,38.25,0.15,1.1,-29.08,-1.83,-40.27,-2.54
30,0,-1,-1,0,-1,1,1,-1,1,1,-1,76.94,12.09,12.51,16.35,0.8,14.43,0.06,1.08,-26.52,-1.67,-38.66,-2.44
30,0,-1,-1,0,-1,1,1,1,1,1,0,114.78,16.52,16.23,16.27,1.04,33.95,0.13,1.08,-27.5,-1.73,-38.66,-2.44
30,0,-1,-1,0,0,-1,-1,-1,-1,-1,0,47.82,8.13,8.86,15.89,0.6,-0.64,-0.0,1.01,-25.36,-1.6,-37.45,-2.36
30,0,-1,-1,0,0,-1,-1,-1,0,1,-1,93.47,14.11,14.29,16.66,0.89,24.02,0.1,1.07,-26.16,-1.65,-39.48,-2.49
30,0,-1,-1,0,0,-1,-1,1,-1,-1,1,48.5,8.23,8.95,15.86,0.6,0.16,0.0,1.01,-25.07,-1.58,-37.51,-2.36
30,0,-1,-1,0,0,-1,-1,1,1,-1,1,67.14,10.82,11.38,16.35,0.73,11.92,0.05,1.02,-25.9,-1.63,-38.42,-2.42
30,0,-1,-1,0,0,-1,0,0,0,0,-1,192.57,23.95,22.92,19.67,1.19,69.94,0.28,1.03,-28.54,-1.8,-44.88,-2.83
30,0,-1,-1,0,0,-1,0,1,0,1,0,114.05,16.44,16.23,16.49,1.02,35.19,0.14,1.05,-26.92,-1.7,-38.12,-2.4
30,0,-1,-1,0,0,0,1,0,0,0,-1,158.84,20.95,20.23,18.22,1.15,57.09,0.23,1.02,-26.9,-1.69,-41.95,-2.64
30,0,-1,-1,0,0,0,1,1,0,0,-1,112.49,16.27,15.97,15.95,1.04,34.57,0.14,1.03,-26.29,-1.66,-36.44,-2.3
30,0,-1,-1,0,0,1,0,1,-1,-1,0,106.35,15.59,15.38,16.04,1.0,31.13,0.12,1.05,-25.1,-1.58,-38.24,-2.41
30,0,-1,-1,0,0,1,1,0,-1,-1,-1,180.84,22.94,21.9,18.66,1.21,64.25,0.25,1.05,-27.54,-1.73,-42.9,-2.7
30,0,-1,-1,0,1,-1,-1,0,0,0,0,102.54,15.16,15.04,16.15,0.97,31.76,0.13,1.0,-25.83,-1.63,-37.39,-2.36
30,0,-1,-1,0,1,-1,1,0,-1,-1,1,116.36,16.69,16.55,17.04,1.01,43.34,0.17,0.91,-24.25,-1.53,-38.9,-2.45
30,0,-1,-1,0,1,-1,1,1,0,1,-1,95.77,14.38,13.94,13.37,1.09,31.76,0.13,0.88,-21.31,-1.34,-29.99,-1.89
30,0,-1,-1,0,1,0,-1,-1,0,0,-1,81.41,12.65,12.8,15.47,0.87,19.65,0.08,1.01,-22.9,-1.44,-36.44,-2.3
30,0,-1,-1,0,1,0,1,1,-1,-1,0,64.22,10.43,10.75,14.51,0.78,11.56,0.05,0.96,-23.54,-1.48,-33.84,-2.13
30,0,-1,-1,0,1,1,-1,0,-1,0,-1,94.24,14.2,14.15,15.56,0.95,26.32,0.1,1.01,-24.07,-1.52,-36.64,-2.31
30,0,-1,-1,0,1,1,0,-1,-1,-1,-1,72.41,11.51,11.68,14.38,0.85,17.59,0.07,0.93,-22.34,-1.41,-33.18,-2.09
30,0,-1,-1,0,1,1,0,1,0,-1,1,57.5,9.51,9.95,14.28,0.74,8.25,0.03,0.94,-24.04,-1.51,-33.99,-2.14
30,0,-1,-1,0,1,1,0,1,0,0,0,93.47,14.11,13.94,14.48,1.01,28.58,0.11,0.94,-22.24,-1.4,-33.84,-2.13
30,0,-1,-1,1,-1,-1,0,1,0,0,0,91.95,13.93,14.01,16.35,0.9,23.69,0.09,1.05,-27.06,-1.7,-37.88,-2.39
30,0,-1,-1,1,-1,-1,1,0,0,-1,-1,166.09,21.62,20.93,19.14,1.13,59.59,0.24,1.04,-27.1,-1.71,-43.97,-2.77
30,0,-1,-1,1,-1,-1,1,1,1,0,-1,88.94,13.57,13.73,16.44,0.87,22.02,0.09,1.06,-26.83,-1.69,-37.45,-2.36
30,0,-1,-1,1,-1,0,-1,1,-1,0,1,76.16,11.99,12.43,16.46,0.79,14.43,0.06,1.07,-26.36,-1.66,-38.24,-2.41
30,0,-1,-1,1,-1,1,-1,-1,0,1,0,82.13,12.74,13.09,16.66,0.82,17.24,0.07,1.09,-26.54,-1.67,-39.42,-2.48
30,0,-1,-1,1,-1,1,-1,1,1,1,1,93.47,14.11,14.22,16.3,0.91,24.35,0.1,1.06,-26.11,-1.64,-38.36,-2.42
30,0,-1,-1,1,-1,1,1,0,-1,-1,-1,162.06,21.25,20.4,17.92,1.17,58.2,0.23,1.01,-25.46,-1.6,-40.98,-2.58
30,0,-1,-1,1,0,-1,-1,-1,-1,1,1,50.02,8.45,9.12,15.32,0.64,1.35,0.01,0.99,-24.12,-1.52,-36.31,-2.29
30,0,-1,-1,1,0,-1,-1,1,0,-1,0,79.88,12.46,12.73,15.83,0.84,19.99,0.08,0.99,-25.5,-1.61,-36.7,-2.31
30,0,-1,-1,1,0,-1,1,-1,-1,0,-1,55.99,9.3,9.87,15.23,0.69,5.61,0.02,0.99,-24.15,-1.52,-35.25,-2.22
30,0,-1,-1,1,0,0,-1,0,1,-1,-1,99.57,14.82,14.84,16.6,0.93,29.54,0.12,1.01,-26.36,-1.66,-38.3,-2.41
30,0,-1,-1,1,0,0,0,0,-1,1,-1,57.5,9.51,10.11,15.86,0.68,4.47,0.02,1.04,-23.89,-1.5,-36.44,-2.3
30,0,-1,-1,1,1,-1,-1,-1,-1,1,-1,67.14,10.82,11.15,15.04,0.78,12.28,0.05,0.98,-22.31,-1.41,-35.25,-2.22
30,0,-1,-1,1,1,-1,-1,0,0,0,0,55.99,9.3,9.78,14.81,0.71,7.5,0.03,0.94,-24.04,-1.51,-34.98,-2.2
30,0,-1,-1,1,1,-1,-1,0,1,0,-1,86.7,13.3,13.38,15.41,0.91,24.35,0.1,0.97,-25.15,-1.58,-35.45,-2.23
30,0,-1,-1,1,1,-1,0,-1,1,0,0,61.93,10.12,10.43,14.78,0.75,10.83,0.04,0.94,-24.07,-1.52,-35.11,-2.21
30,0,-1,-1,1,1,-1,0,-1,1,0,1,49.26,8.34,8.95,14.91,0.64,2.92,0.01,0.94,-24.45,-1.54,-35.52,-2.24
30,0,-1,-1,1,1,-1,1,-1,1,-1,-1,50.78,8.56,9.12,14.81,0.66,2.92,0.01,0.96,-24.04,-1.51,-33.92,-2.14
30,0,-1,-1,1,1,0,-1,0,0,-1,1,33.63,5.97,6.79,14.81,0.5,-7.7,-0.03,0.93,-25.02,-1.58,-35.11,-2.21
30,0,-1,-1,1,1,0,-1,1,1,0,0,117.1,16.77,16.3,15.35,1.1,39.16,0.16,0.97,-24.98,-1.57,-35.52,-2.24
30,0,-1,-1,1,1,0,0,0,-1,1,0,67.14,10.82,11.22,15.62,0.76,12.64,0.05,0.99,-24.04,-1.51,-36.18,-2.28
30,0,-1,-1,1,1,0,0,0,1,-1,0,59.74,9.82,10.19,14.75,0.74,10.1,0.04,0.93,-24.4,-1.54,-34.77,-2.19
30,0,-1,-1,1,1,1,-1,0,1,-1,0,79.88,12.46,12.65,15.32,0.87,21.01,0.08,0.96,-24.98,-1.57,-36.05,-2.27
30,0,-1,-1,1,1,1,-1,1,1,0,1,82.13,12.74,12.87,15.32,0.88,22.35,0.09,0.96,-24.35,-1.53,-35.79,-2.25
30,0,-1,-1,1,1,1,0,-1,1,1,0,69.42,11.12,11.53,15.5,0.78,14.08,0.06,0.99,-24.8,-1.56,-35.72,-2.25
30,0,-1,-1,1,1,1,1,-1,0,1,0,73.89,11.7,11.91,15.07,0.83,17.24,0.07,0.96,-23.46,-1.48,-34.35,-2.16
30,0,-1,0,-1,-1,-1,-1,-1,0,1,1,56.71,9.4,10.11,16.04,0.67,5.23,0.02,1.02,-24.98,-1.57,-37.64,-2.37
30,0,-1,0,-1,-1,-1,1,-1,-1,-1,1,30.63,5.49,6.41,15.56,0.45,-12.98,-0.05,1.0,-23.86,-1.5,-36.76,-2.32
30,0,-1,0,-1,-1,0,0,1,0,-1,-1,91.19,13.84,14.22,18.09,0.82,24.68,0.1,1.06,-27.65,-1.74,-41.79,-2.63
30,0,-1,0,-1,-1,0,1,-1,-1,-1,-1,62.67,10.22,10.75,15.59,0.73,9.73,0.04,0.99,-24.15,-1.52,-36.44,-2.3
30,0,-1,0,-1,-1,1,-1,-1,1,-1,0,72.41,11.51,12.14,16.96,0.75,14.79,0.06,1.03,-26.97,-1.7,-39.87,-2.51
30,0,-1,0,-1,-1,1,-1,0,0,-1,1,73.89,11.7,12.21,17.2,0.75,15.49,0.06,1.04,-25.97,-1.64,-40.27,-2.54
30,0,-1,0,-1,0,-1,1,1,0,1,1,83.67,12.93,12.95,14.75,0.92,22.35,0.09,0.97,-25.17,-1.59,-34.2,-2.15
30,0,-1,0,-1,0,0,-1,-1,0,0,1,57.5,9.51,9.95,14.84,0.71,8.25,0.03,0.94,-22.9,-1.44,-35.32,-2.22
30,0,-1,0,-1,0,0,0,0,1,-1,1,66.47,10.73,11.15,15.8,0.75,11.92,0.05,0.99,-25.39,-1.6,-37.2,-2.34
30,0,-1,0,-1,0,0,0,1,0,0,1,88.19,13.48,13.73,16.63,0.86,22.69,0.09,1.04,-26.99,-1.7,-38.84,-2.45
30,0,-1,0,-1,0,0,1,0,1,1,1,107.15,15.68,15.38,15.35,1.04,32.71,0.13,1.01,-25.36,-1.6,-35.99,-2.27
30,0,-1,0,-1,0,0,1,1,-1,-1,0,73.89,11.7,12.06,15.83,0.8,16.19,0.06,1.0,-26.11,-1.64,-37.02,-2.33
30,0,-1,0,-1,1,-1,0,-1,1,0,1,39.6,6.9,7.53,14.1,0.58,-2.26,-0.01,0.9,-22.84,-1.44,-33.33,-2.1
30,0,-1,0,-1,1,-1,0,1,0,0,0,99.57,14.82,14.77,15.98,0.96,32.39,0.13,0.95,-25.07,-1.58,-36.76,-2.32
30,0,-1,0,-1,1,-1,1,0,1,0,-1,195.18,24.17,22.75,17.67,1.32,73.96,0.29,0.93,-23.89,-1.5,-39.93,-2.52
30,0,-1,0,-1,1,0,-1,-1,-1,1,1,79.16,12.37,12.43,14.45,0.9,21.01,0.08,0.94,-21.9,-1.38,-34.13,-2.15
30,0,-1,0,-1,1,0,-1,0,0,-1,-1,95.0,14.29,14.57,17.36,0.87,29.22,0.12,0.99,-25.55,-1.61,-40.38,-2.54
30,0,-1,0,-1,1,0,-1,1,-1,-1,-1,107.96,15.77,15.71,17.12,0.96,35.19,0.14,1.0,-26.02,-1.64,-38.84,-2.45
30,0,-1,0,-1,1,0,-1,1,-1,-1,0,83.67,12.93,13.31,16.6,0.84,23.69,0.09,0.97,-25.46,-1.6,-38.72,-2.44
30,0,-1,0,-1,1,0,0,1,0,1,1,101.05,14.99,14.7,14.65,1.05,32.39,0.13,0.94,-24.35,-1.53,-34.06,-2.15
30,0,-1,0,-1,1,0,1,0,0,0,0,142.06,19.34,18.68,16.98,1.14,55.41,0.22,0.89,-22.9,-1.44,-37.7,-2.37
30,0,-1,0,-1,1,1,0,0,1,1,0,101.05,14.99,14.63,14.24,1.07,33.64,0.13,0.91,-22.9,-1.44,-33.62,-2.12
30,0,-1,0,-1,1,1,0,1,-1,-1,-1,87.44,13.39,13.59,16.46,0.86,25.01,0.1,0.98,-23.96,-1.51,-37.76,-2.38
30,0,-1,0,0,-1,-1,-1,-1,-1,-1,1,30.63,5.49,6.5,15.56,0.46,-13.43,-0.05,1.02,-24.53,-1.55,-36.64,-2.31
30,0,-1,0,0,-1,-1,-1,0,1,-1,1,55.21,9.19,9.87,16.41,0.64,4.08,0.02,1.02,-26.27,-1.65,-38.36,-2.42
30,0,-1,0,0,-1,-1,-1,1,0,1,-1,120.18,17.1,16.94,17.56,1.0,38.25,0.15,1.06,-27.87,-1.76,-40.21,-2.53
30,0,-1,0,0,-1,-1,0,0,0,-1,1,108.68,15.85,16.04,18.22,0.92,37.95,0.15,0.97,-27.1,-1.71,-41.9,-2.64
30,0,-1,0,0,-1,-1,1,-1,-1,1,0,63.48,10.33,10.75,15.19,0.75,9.36,0.04,1.01,-24.12,-1.52,-35.72,-2.25
30,0,-1,0,0,-1,-1,1,-1,0,0,0,58.22,9.61,10.19,15.8,0.69,5.23,0.02,1.03,-25.22,-1.59,-37.02,-2.33
30,0,-1,0,0,-1,-1,1,0,1,1,1,68.66,11.02,11.38,15.35,0.78,12.28,0.05,1.01,-26.04,-1.64,-36.25,-2.28
30,0,-1,0,0,-1,-1,1,1,-1,0,-1,93.47,14.11,14.22,16.27,0.91,26.32,0.1,1.02,-25.19,-1.59,-37.27,-2.35
30,0,-1,0,0,-1,-1,1,1,-1,0,1,48.5,8.23,8.86,15.04,0.63,-0.24,-0.0,1.0,-24.63,-1.55,-35.52,-2.24
30,0,-1,0,0,-1,-1,1,1,-1,1,-1,80.68,12.56,12.73,15.35,0.87,18.97,0.08,1.01,-25.29,-1.59,-35.79,-2.25
30,0,-1,0,0,-1,0,0,-1,1,0,0,55.99,9.3,9.87,15.29,0.68,4.47,0.02,1.01,-25.29,-1.59,-35.59,-2.24
30,0,-1,0,0,-1,0,1,-1,-1,1,0,55.21,9.19,9.78,15.53,0.67,2.92,0.01,1.03,-25.07,-1.58,-37.02,-2.33
30,0,-1,0,0,-1,1,-1,0,0,1,0,89.69,13.66,13.87,16.52,0.88,21.68,0.09,1.08,-25.67,-1.62,-39.99,-2.52
30,0,-1,0,0,-1,1,1,-1,1,1,1,91.95,13.93,14.01,15.89,0.92,24.02,0.1,1.05,-25.34,-1.6,-37.33,-2.35
30,0,-1,0,0,0,-1,-1,0,0,1,0,104.13,15.34,15.18,16.15,0.98,31.45,0.12,1.02,-25.58,-1.61,-37.88,-2.39
30,0,-1,0,0,0,-1,-1,1,0,1,-1,114.05,16.44,16.36,17.17,0.99,36.73,0.15,1.03,-26.75,-1.69,-39.3,-2.48
30,0,-1,0,0,0,-1,0,-1,-1,1,1,62.67,10.22,10.51,14.61,0.76,10.47,0.04,0.96,-24.02,-1.51,-33.99,-2.14
30,0,-1,0,0,0,-1,0,-1,1,-1,-1,82.94,12.84,13.09,16.46,0.83,22.69,0.09,0.98,-26.75,-1.69,-37.58,-2.37
30,0,-1,0,0,0,-1,1,-1,0,1,-1,64.22,10.43,10.67,14.28,0.79,12.28,0.05,0.94,-23.21,-1.46,-32.95,-2.08
30,0,-1,0,0,0,0,-1,-1,0,-1,0,41.11,7.13,7.71,14.71,0.57,-3.5,-0.01,0.95,-22.92,-1.44,-34.56,-2.18
30,0,-1,0,0,0,0,0,-1,-1,0,-1,65.72,10.63,10.99,14.78,0.78,11.92,0.05,0.97,-22.9,-1.44,-34.42,-2.17
30,0,-1,0,0,0,0,0,-1,0,-1,1,22.43,4.13,5.01,14.38,0.39,-16.65,-0.07,0.93,-23.26,-1.47,-34.28,-2.16
30,0,-1,0,0,0,0,0,1,-1,0,1,51.55,8.67,9.28,14.88,0.66,2.92,0.01,0.97,-23.78,-1.5,-34.56,-2.18
30,0,-1,0,0,0,1,1,-1,-1,0,0,87.44,13.39,13.38,15.0,0.94,24.02,0.1,0.98,-22.98,-1.45,-35.11,-2.21
30,0,-1,0,0,1,-1,1,1,-1,0,-1,56.71,9.4,9.78,13.89,0.75,8.62,0.03,0.92,-22.18,-1.4,-31.69,-2.0
30,0,-1,0,0,1,-1,1,1,-1,1,0,68.66,11.02,11.15,13.82,0.85,16.89,0.07,0.89,-22.15,-1.4,-31.2,-1.97
30,0,-1,0,0,1,0,0,1,-1,0,0,78.45,12.28,12.29,13.96,0.93,22.02,0.09,0.9,-22.0,-1.39,-31.86,-2.01
30,0,-1,0,0,1,0,0,1,0,0,1,60.47,9.92,10.19,14.14,0.77,11.56,0.05,0.9,-22.31,-1.41,-32.57,-2.05
30,0,-1,0,0,1,1,-1,0,-1,-1,-1,84.41,13.02,13.09,15.04,0.91,22.69,0.09,0.97,-23.24,-1.46,-35.25,-2.22
30,0,-1,0,0,1,1,1,1,-1,0,0,86.7,13.3,13.16,14.24,0.97,25.34,0.1,0.93,-22.24,-1.4,-31.94,-2.01
30,0,-1,0,0,1,1,1,1,1,1,0,89.69,13.66,13.52,14.17,1.0,27.62,0.11,0.92,-22.46,-1.41,-32.41,-2.04
30,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,59.74,9.82,10.51,16.71,0.67,7.5,0.03,1.02,-26.54,-1.67,-38.72,-2.44
30,0,-1,0,1,-1,-1,0,0,0,1,0,58.94,9.71,10.43,16.35,0.67,5.23,0.02,1.05,-25.74,-1.62,-38.24,-2.41
30,0,-1,0,1,-1,-1,0,1,1,0,1,58.22,9.61,10.11,15.23,0.71,7.5,0.03,0.97,-24.88,-1.57,-35.52,-2.24
30,0,-1,0,1,-1,-1,0,1,1,1,1,98.79,14.73,14.63,15.77,0.97,28.9,0.11,1.01,-25.62,-1.61,-36.57,-2.3
30,0,-1,0,1,-1,-1,1,-1,1,0,-1,54.5,9.09,9.7,15.13,0.68,4.85,0.02,0.98,-24.9,-1.57,-34.7,-2.19
30,0,-1,0,1,-1,-1,1,0,0,0,1,123.3,17.43,17.32,18.12,0.99,43.04,0.17,1.0,-25.95,-1.63,-41.85,-2.64
30,0,-1,0,1,-1,1,-1,-1,0,-1,0,56.71,9.4,10.11,16.3,0.66,4.85,0.02,1.03,-26.45,-1.67,-39.07,-2.46
30,0,-1,0,1,-1,1,-1,-1,0,1,1,76.94,12.09,12.51,16.46,0.8,15.49,0.06,1.06,-26.27,-1.65,-39.13,-2.46
30,0,-1,0,1,-1,1,0,1,0,1,-1,94.24,14.2,14.29,16.44,0.91,24.35,0.1,1.07,-26.0,-1.64,-37.76,-2.38
30,0,-1,0,1,0,-1,1,-1,0,-1,0,51.55,8.67,9.2,14.65,0.67,3.69,0.01,0.95,-23.67,-1.49,-34.06,-2.15
30,0,-1,0,1,0,-1,1,1,0,1,1,82.94,12.84,12.95,15.26,0.89,22.02,0.09,0.97,-24.4,-1.54,-34.56,-2.18
30,0,-1,0,1,0,0,-1,0,0,-1,-1,90.44,13.75,13.94,16.35,0.89,24.35,0.1,1.03,-26.25,-1.65,-38.48,-2.42
30,0,-1,0,1,0,0,-1,0,0,0,-1,83.67,12.93,13.16,15.98,0.86,20.33,0.08,1.03,-25.69,-1.62,-36.95,-2.33
30,0,-1,0,1,0,0,-1,0,0,0,1,69.42,11.12,11.61,15.95,0.77,14.43,0.06,0.99,-27.85,-1.75,-37.39,-2.36
30,0,-1,0,1,0,0,-1,1,0,1,1,80.68,12.56,12.95,16.41,0.83,18.62,0.07,1.04,-25.72,-1.62,-38.3,-2.41
30,0,-1,0,1,0,0,0,1,-1,0,1,55.99,9.3,9.95,15.38,0.68,5.99,0.02,0.98,-24.75,-1.56,-36.18,-2.28
30,0,-1,0,1,0,1,-1,-1,1,1,0,65.72,10.63,11.22,16.74,0.71,9.36,0.04,1.06,-27.91,-1.76,-39.36,-2.48
30,0,-1,0,1,0,1,-1,0,1,0,-1,98.01,14.64,14.7,16.46,0.93,27.62,0.11,1.05,-27.15,-1.71,-38.18,-2.41
30,0,-1,0,1,0,1,0,-1,1,1,0,83.67,12.93,13.16,16.07,0.86,20.67,0.08,1.02,-26.36,-1.66,-37.2,-2.34
30,0,-1,0,1,0,1,0,1,0,1,-1,99.57,14.82,14.7,15.62,0.98,29.22,0.12,1.01,-24.35,-1.53,-35.99,-2.27
30,0,-1,0,1,0,1,1,0,-1,0,0,80.68,12.56,12.8,15.62,0.86,19.65,0.08,1.01,-24.63,-1.55,-36.12,-2.28
30,0,-1,0,1,0,1,1,1,-1,-1,0,73.19,11.61,11.84,14.55,0.85,17.59,0.07,0.95,-22.75,-1.43,-33.33,-2.1
30,0,-1,0,1,1,-1,-1,1,-1,0,-1,70.18,11.22,11.38,14.48,0.83,16.54,0.07,0.92,-23.18,-1.46,-33.4,-2.1
30,0,-1,0,1,1,-1,0,-1,-1,0,1,65.72,10.63,10.83,14.31,0.8,15.14,0.06,0.89,-23.83,-1.5,-33.4,-2.1
30,0,-1,0,1,1,0,-1,-1,0,1,-1,62.67,10.22,10.67,15.16,0.74,11.2,0.04,0.96,-23.99,-1.51,-35.39,-2.23
30,0,-1,0,1,1,0,-1,0,0,0,0,86.7,13.3,13.52,16.21,0.87,24.35,0.1,0.99,-26.9,-1.69,-38.0,-2.39
30,0,-1,0,1,1,0,0,-1,-1,0,0,64.22,10.43,10.67,14.48,0.78,13.36,0.05,0.91,-23.48,-1.48,-33.25,-2.09
30,0,-1,0,1,1,0,1,0,1,1,1,88.94,13.57,13.59,15.0,0.95,26.64,0.11,0.94,-23.65,-1.49,-34.42,-2.17
30,0,-1,0,1,1,1,-1,1,-1,0,0,69.42,11.12,11.53,15.5,0.78,14.43,0.06,0.98,-24.22,-1.53,-35.45,-2.23
30,0,-1,0,1,1,1,0,-1,0,-1,1,63.48,10.33,10.67,14.94,0.76,12.28,0.05,0.93,-24.22,-1.53,-34.35,-2.16
30,0,-1,1,-1,-1,-1,-1,0,1,0,-1,93.47,14.11,14.36,17.14,0.87,27.94,0.11,1.0,-26.97,-1.7,-39.59,-2.49
30,0,-1,1,-1,-1,-1,0,-1,0,0,1,34.39,6.09,7.07,15.89,0.49,-10.31,-0.04,1.02,-25.15,-1.58,-37.2,-2.34
30,0,-1,1,-1,-1,-1,0,1,1,0,-1,112.49,16.27,16.17,17.09,0.98,36.73,0.15,1.01,-26.11,-1.64,-39.01,-2.46
30,0,-1,1,-1,-1,0,1,-1,-1,1,-1,72.41,11.51,11.76,15.16,0.82,14.43,0.06,1.0,-24.58,-1.55,-35.72,-2.25
30,0,-1,1,-1,-1,0,1,0,1,0,-1,131.89,18.32,18.06,17.94,1.04,47.72,0.19,0.98,-25.48,-1.61,-40.93,-2.58
30,0,-1,1,-1,-1,0,1,0,1,1,0,71.64,11.41,11.76,15.13,0.82,14.79,0.06,1.0,-25.05,-1.58,-35.32,-2.22
30,0,-1,1,-1,-1,0,1,1,0,0,1,72.41,11.51,11.84,15.16,0.82,14.43,0.06,1.01,-25.58,-1.61,-35.52,-2.24
30,0,-1,1,-1,-1,1,1,-1,1,1,-1,67.14,10.82,11.07,14.68,0.8,12.64,0.05,0.97,-23.46,-1.48,-34.42,-2.17
30,0,-1,1,-1,-1,1,1,0,-1,0,1,180.84,22.94,21.73,17.61,1.27,65.88,0.26,0.99,-25.17,-1.59,-39.99,-2.52
30,0,-1,1,-1,0,-1,-1,-1,0,-1,-1,53.72,8.98,9.95,17.82,0.6,4.47,0.02,1.03,-28.65,-1.8,-41.74,-2.63
30,0,-1,1,-1,0,-1,1,0,-1,-1,-1,151.64,20.27,19.76,18.51,1.1,57.09,0.23,0.97,-25.83,-1.63,-42.59,-2.68
30,0,-1,1,-1,0,-1,1,0,-1,1,1,157.24,20.8,19.93,17.17,1.2,58.48,0.23,0.96,-23.65,-1.49,-38.78,-2.44
30,0,-1,1,-1,0,0,-1,0,0,0,0,73.19,11.61,12.21,17.46,0.74,16.54,0.07,1.01,-26.2,-1.65,-41.26,-2.6
30,0,-1,1,-1,0,0,-1,1,0,-1,0,79.16,12.37,12.87,17.33,0.78,21.01,0.08,0.99,-26.45,-1.67,-39.48,-2.49
30,0,-1,1,-1,0,0,-1,1,0,0,0,103.33,15.25,15.24,16.69,0.95,33.33,0.13,0.98,-25.81,-1.63,-38.78,-2.44
30,0,-1,1,-1,0,0,0,1,0,1,1,90.44,13.75,13.73,15.16,0.95,25.34,0.1,0.99,-25.15,-1.58,-35.59,-2.24
30,0,-1,1,-1,0,0,1,1,-1,-1,-1,70.95,11.32,11.61,15.1,0.81,15.84,0.06,0.95,-24.04,-1.51,-34.98,-2.2
