Date,Open,High,Low,Close,Adj Close,Volume
2015-09-01,73.900002,73.900002,73.580002,73.580002,73.580002,18500
2015-09-02,73.800003,73.800003,73.720001,73.720001,73.720001,95
2015-09-03,75.320000,75.459999,75.320000,75.459999,75.459999,141
2015-09-04,74.459999,74.459999,73.720001,73.720001,73.720001,133
2015-09-07,73.889999,73.980003,73.889999,73.980003,73.980003,2000
2015-09-08,75.209999,75.209999,74.940002,74.940002,74.940002,40
2015-09-09,75.779999,75.779999,75.779999,75.779999,75.779999,0
2015-09-10,75.320000,75.320000,75.099998,75.099998,75.099998,80
2015-09-11,74.589996,74.589996,74.320000,74.320000,74.320000,58
2015-09-14,73.889999,73.889999,73.889999,73.889999,73.889999,0
2015-09-15,74.370003,74.370003,74.370003,74.370003,74.370003,0
2015-09-16,75.059998,75.269997,75.059998,75.269997,75.269997,316
2015-09-17,75.089996,75.260002,75.089996,75.260002,75.260002,3000
2015-09-18,74.290001,74.290001,74.230003,74.230003,74.230003,50
2015-09-21,74.500000,74.769997,74.500000,74.769997,74.769997,9380
2015-09-22,73.750000,73.750000,72.650002,72.650002,72.650002,9440
2015-09-23,72.820000,72.820000,72.540001,72.540001,72.540001,41
2015-09-24,71.120003,71.120003,71.120003,71.120003,71.120003,0
2015-09-25,72.680000,72.940002,72.680000,72.680000,72.680000,5013
2015-09-28,71.339996,71.339996,71.339996,71.339996,71.339996,0
2015-09-29,70.809998,70.809998,70.809998,70.809998,70.809998,0
2015-09-30,72.169998,72.300003,72.169998,72.300003,72.300003,1000
2015-10-01,72.339996,72.339996,72.339996,72.339996,72.339996,0
2015-10-02,73.120003,73.120003,72.709999,72.709999,72.709999,25
2015-10-05,74.779999,74.779999,74.779999,74.779999,74.779999,0
2015-10-06,74.970001,75.260002,74.970001,75.260002,75.260002,70
2015-10-07,75.440002,75.440002,75.440002,75.440002,75.440002,0
2015-10-08,75.720001,75.720001,75.669998,75.669998,75.669998,120
2015-10-09,76.500000,76.500000,75.980003,75.980003,75.980003,2250
2015-10-12,75.750000,76.169998,75.559998,75.559998,75.559998,9519
2015-10-13,74.779999,74.779999,74.779999,74.779999,74.779999,0
2015-10-14,74.629997,74.629997,74.290001,74.290001,74.290001,2
2015-10-15,75.169998,75.220001,75.169998,75.220001,75.220001,650
2015-10-16,75.529999,75.529999,75.529999,75.529999,75.529999,0
2015-10-19,75.959999,75.959999,75.720001,75.720001,75.720001,1300
2015-10-20,75.610001,75.610001,75.610001,75.610001,75.610001,0
2015-10-21,75.419998,75.739998,75.300003,75.739998,75.739998,750
2015-10-22,75.699997,77.000000,75.699997,77.000000,77.000000,535
2015-10-23,77.849998,78.529999,77.849998,78.529999,78.529999,30
2015-10-26,78.230003,78.230003,78.230003,78.230003,78.230003,0
2015-10-27,77.839996,77.839996,77.220001,77.220001,77.220001,195
2015-10-28,77.940002,77.940002,77.940002,77.940002,77.940002,0
2015-10-29,78.070000,78.070000,78.070000,78.070000,78.070000,0
2015-10-30,77.889999,78.150002,77.889999,78.150002,78.150002,41
2015-11-02,78.489998,78.489998,78.489998,78.489998,78.489998,0
2015-11-03,78.489998,78.830002,78.489998,78.830002,78.830002,13
2015-11-04,79.489998,79.489998,79.059998,79.059998,79.059998,13
2015-11-05,78.660004,78.660004,78.660004,78.660004,78.660004,0
2015-11-06,79.120003,79.120003,79.120003,79.120003,79.120003,0
2015-11-09,79.320000,79.320000,78.320000,78.320000,78.320000,1646
2015-11-10,78.379997,78.379997,78.360001,78.360001,78.360001,57
2015-11-11,78.760002,78.959999,78.660004,78.830002,78.830002,7075
2015-11-12,77.570000,77.570000,77.570000,77.570000,77.570000,0
2015-11-13,77.040001,77.040001,77.040001,77.040001,77.040001,0
2015-11-16,77.370003,77.370003,77.370003,77.370003,77.370003,0
2015-11-17,79.070000,79.070000,79.070000,79.070000,79.070000,0
2015-11-18,78.860001,79.089996,78.860001,79.089996,79.089996,191
2015-11-19,79.419998,79.419998,79.419998,79.419998,79.419998,0
2015-11-20,79.730003,79.760002,79.580002,79.580002,79.580002,1063
2015-11-23,79.349998,79.430000,79.349998,79.430000,79.430000,63
2015-11-24,78.360001,78.419998,78.360001,78.370003,78.370003,223
2015-11-25,79.370003,79.370003,79.370003,79.370003,79.370003,0
2015-11-26,79.559998,80.110001,79.559998,80.110001,80.110001,363
2015-11-27,80.150002,80.150002,80.050003,80.050003,80.050003,53
2015-11-30,79.889999,80.610001,79.889999,80.580002,80.580002,822
2015-12-01,80.900002,80.919998,80.470001,80.470001,80.470001,4202
2015-12-02,80.510002,80.510002,80.510002,80.510002,80.510002,0
2015-12-03,80.510002,80.510002,78.260002,78.260002,78.260002,7
2015-12-04,77.949997,78.150002,77.949997,78.150002,78.150002,10
2015-12-07,79.139999,79.139999,78.519997,78.519997,78.519997,65
2015-12-08,77.889999,77.900002,77.010002,77.010002,77.010002,331
2015-12-09,76.550003,76.699997,76.550003,76.699997,76.699997,1260
2015-12-10,76.459999,76.459999,76.459999,76.459999,76.459999,0
2015-12-11,75.550003,75.550003,75.099998,75.099998,75.099998,11
2015-12-14,75.459999,75.459999,73.870003,73.870003,73.870003,1055
2015-12-15,75.790001,75.790001,75.790001,75.790001,75.790001,0
2015-12-16,76.050003,76.050003,76.050003,76.050003,76.050003,0
2015-12-17,77.300003,77.300003,76.839996,76.839996,76.839996,7513
2015-12-18,76.230003,76.230003,76.059998,76.059998,76.059998,700
2015-12-21,76.540001,76.540001,75.250000,75.250000,75.250000,46
2015-12-22,75.430000,75.430000,75.430000,75.430000,75.430000,0
2015-12-23,76.320000,77.160004,76.320000,77.160004,77.160004,1712
2015-12-28,77.050003,77.050003,76.629997,76.629997,76.629997,3832
2015-12-29,77.550003,77.769997,77.500000,77.769997,77.769997,2880
2015-12-30,77.739998,77.839996,77.500000,77.500000,77.500000,797
2016-01-04,74.599998,75.430000,74.599998,75.349998,75.349998,9330
2016-01-05,75.680000,75.680000,75.680000,75.680000,75.680000,0
2016-01-06,74.400002,74.559998,74.400002,74.559998,74.559998,645
2016-01-07,72.000000,72.970001,71.970001,72.870003,72.870003,7390
2016-01-08,73.250000,73.250000,71.940002,71.940002,71.940002,137
2016-01-11,72.220001,72.330002,71.650002,71.680000,71.680000,3107
2016-01-12,72.370003,72.370003,72.089996,72.089996,72.089996,790
2016-01-13,73.209999,73.209999,72.529999,72.529999,72.529999,675
2016-01-14,71.019997,71.019997,71.019997,71.019997,71.019997,0
2016-01-15,68.779999,69.089996,68.779999,69.089996,69.089996,1070
2016-01-18,68.760002,68.760002,68.519997,68.519997,68.519997,726
2016-01-19,69.550003,70.050003,69.480003,69.480003,69.480003,1764
2016-01-20,67.570000,67.570000,67.040001,67.279999,67.279999,1043
2016-01-21,67.500000,68.629997,67.199997,68.629997,68.629997,330
2016-01-22,70.410004,70.410004,70.410004,70.410004,70.410004,0
2016-01-25,70.230003,70.230003,70.230003,70.230003,70.230003,0
2016-01-26,69.070000,70.820000,69.070000,70.820000,70.820000,675
2016-01-27,71.000000,71.000000,71.000000,71.000000,71.000000,0
2016-01-28,70.800003,70.800003,70.080002,70.080002,70.080002,15
2016-01-29,70.699997,71.559998,70.699997,71.559998,71.559998,200
2016-02-01,72.000000,72.000000,71.269997,71.709999,71.709999,1010
2016-02-02,70.339996,70.339996,70.339996,70.339996,70.339996,0
2016-02-03,70.250000,70.250000,69.209999,69.209999,69.209999,75
2016-02-04,69.260002,69.260002,69.260002,69.260002,69.260002,0
2016-02-05,68.790001,68.790001,68.790001,68.790001,68.790001,0
2016-02-08,68.110001,68.110001,65.889999,65.889999,65.889999,706
2016-02-09,66.190002,66.190002,64.730003,64.730003,64.730003,290
2016-02-10,66.389999,66.389999,65.940002,65.940002,65.940002,22200
2016-02-11,63.730000,63.730000,63.730000,63.730000,63.730000,0
2016-02-12,64.910004,65.550003,64.849998,65.550003,65.550003,31290
2016-02-15,65.550003,67.650002,65.550003,67.540001,67.540001,12066
2016-02-16,67.699997,67.699997,67.250000,67.300003,67.300003,2701
2016-02-17,68.650002,69.239998,68.650002,69.239998,69.239998,3800
2016-02-18,69.610001,69.860001,69.589996,69.589996,69.589996,5585
2016-02-19,68.650002,69.099998,68.650002,69.099998,69.099998,50
2016-02-22,69.720001,70.099998,69.629997,70.099998,70.099998,5200
2016-02-23,69.379997,69.379997,69.379997,69.379997,69.379997,0
2016-02-24,68.800003,68.800003,67.830002,67.830002,67.830002,796
2016-02-25,69.080002,69.080002,69.080002,69.080002,69.080002,0
2016-02-26,70.080002,70.080002,70.080002,70.080002,70.080002,0
2016-02-29,70.870003,70.870003,70.870003,70.870003,70.870003,0
2016-03-01,71.910004,71.910004,71.910004,71.910004,71.910004,0
2016-03-02,72.129997,72.169998,71.989998,71.989998,71.989998,963
2016-03-03,72.089996,72.089996,72.089996,72.089996,72.089996,0
2016-03-04,72.220001,72.949997,72.220001,72.800003,72.800003,253
2016-03-07,72.570000,72.620003,72.279999,72.620003,72.620003,1305
2016-03-08,71.720001,71.720001,71.720001,71.720001,71.720001,0
2016-03-09,71.900002,71.900002,71.900002,71.900002,71.900002,0
2016-03-10,72.059998,72.059998,70.669998,70.669998,70.669998,39
2016-03-11,71.889999,72.680000,71.889999,72.680000,72.680000,126
2016-03-14,73.570000,73.570000,73.370003,73.370003,73.370003,65
2016-03-15,72.730003,72.730003,72.570000,72.570000,72.570000,513
2016-03-16,72.570000,72.690002,72.400002,72.690002,72.690002,1194
2016-03-17,73.180000,73.180000,72.570000,72.970001,72.970001,377
2016-03-18,73.370003,73.370003,73.370003,73.370003,73.370003,0
2016-03-21,73.260002,73.260002,73.150002,73.150002,73.150002,495
2016-03-22,72.510002,73.010002,72.510002,73.010002,73.010002,352
2016-03-23,73.459999,73.459999,72.870003,72.870003,72.870003,625
2016-03-24,72.160004,72.160004,71.860001,71.860001,71.860001,626
2016-03-29,72.510002,72.510002,72.000000,72.300003,72.300003,10926
2016-03-30,73.389999,73.389999,73.339996,73.339996,73.339996,269
2016-03-31,72.860001,72.860001,72.750000,72.750000,72.750000,223
2016-04-01,71.940002,71.940002,71.610001,71.910004,71.910004,15925
2016-04-04,72.099998,72.099998,72.099998,72.099998,72.099998,0
2016-04-05,71.290001,71.300003,70.730003,70.730003,70.730003,1806
2016-04-06,71.129997,71.129997,71.129997,71.129997,71.129997,0
2016-04-07,71.199997,71.199997,70.519997,70.519997,70.519997,249
2016-04-08,71.449997,71.449997,71.449997,71.449997,71.449997,0
2016-04-11,71.910004,72.070000,71.800003,71.800003,71.800003,721
2016-04-12,72.010002,72.059998,72.010002,72.059998,72.059998,52
2016-04-13,73.720001,73.720001,73.720001,73.720001,73.720001,0
2016-04-14,73.500000,73.709999,73.500000,73.709999,73.709999,340
2016-04-15,73.510002,73.510002,73.260002,73.400002,73.400002,1515
2016-04-18,73.419998,73.589996,73.419998,73.589996,73.589996,13
2016-04-19,74.500000,74.610001,74.500000,74.610001,74.610001,28
2016-04-20,74.349998,74.879997,74.349998,74.879997,74.879997,11
2016-04-21,74.620003,74.620003,74.250000,74.519997,74.519997,11359
2016-04-22,74.139999,74.529999,74.139999,74.500000,74.500000,4931
2016-04-25,74.129997,74.360001,74.129997,74.220001,74.220001,780
2016-04-26,74.400002,74.470001,74.400002,74.470001,74.470001,523
2016-04-27,74.639999,74.800003,74.639999,74.800003,74.800003,177
2016-04-28,74.269997,75.010002,74.139999,75.010002,75.010002,307
2016-04-29,74.080002,74.300003,73.610001,73.610001,73.610001,2866
2016-05-02,73.739998,73.750000,73.680000,73.680000,73.680000,839
2016-05-03,73.449997,73.449997,72.459999,72.459999,72.459999,783
2016-05-04,72.550003,72.550003,71.910004,71.910004,71.910004,453
2016-05-05,72.260002,72.260002,72.260002,72.260002,72.260002,0
2016-05-06,71.989998,72.029999,71.690002,72.029999,72.029999,1340
2016-05-09,72.180000,72.180000,72.180000,72.180000,72.180000,0
2016-05-10,72.839996,72.839996,72.599998,72.790001,72.790001,386
2016-05-11,72.349998,72.489998,72.349998,72.489998,72.489998,621
2016-05-12,72.480003,72.480003,72.239998,72.239998,72.239998,550
2016-05-13,71.889999,72.349998,71.860001,72.349998,72.349998,226
2016-05-17,72.989998,73.209999,72.730003,72.730003,72.730003,327
2016-05-18,72.580002,73.320000,72.379997,73.320000,73.320000,973
2016-05-19,72.620003,72.669998,72.620003,72.669998,72.669998,450
2016-05-20,73.510002,73.650002,73.309998,73.650002,73.650002,398
2016-05-23,73.529999,73.529999,73.529999,73.529999,73.529999,0
2016-05-24,73.339996,74.949997,73.339996,74.949997,74.949997,242
2016-05-25,75.629997,75.629997,75.629997,75.629997,75.629997,0
2016-05-26,75.699997,75.889999,75.699997,75.760002,75.760002,137
2016-05-27,75.519997,75.809998,75.519997,75.809998,75.809998,392
2016-05-30,75.800003,75.940002,75.800003,75.940002,75.940002,1327
2016-05-31,76.199997,76.199997,75.480003,75.480003,75.480003,6
2016-06-01,74.599998,74.620003,74.599998,74.620003,74.620003,67
2016-06-02,74.820000,74.820000,74.820000,74.820000,74.820000,0
2016-06-03,75.110001,75.110001,74.269997,74.269997,74.269997,445
2016-06-06,74.449997,74.449997,74.449997,74.449997,74.449997,0
2016-06-07,75.269997,75.269997,75.269997,75.269997,75.269997,0
2016-06-08,75.019997,75.019997,75.019997,75.019997,75.019997,0
2016-06-09,74.169998,74.330002,74.169998,74.330002,74.330002,780
2016-06-10,74.000000,74.000000,72.480003,72.480003,72.480003,623
2016-06-13,71.389999,71.389999,70.949997,70.949997,70.949997,35
2016-06-14,69.669998,69.680000,69.669998,69.680000,69.680000,999
2016-06-15,70.250000,70.250000,70.209999,70.209999,70.209999,113
2016-06-16,69.400002,69.449997,69.400002,69.440002,69.440002,133
2016-06-17,70.239998,70.570000,70.239998,70.570000,70.570000,171
2016-06-20,73.529999,73.529999,73.529999,73.529999,73.529999,0
2016-06-21,73.550003,73.830002,73.550003,73.830002,73.830002,750
2016-06-22,74.150002,74.150002,73.970001,73.970001,73.970001,27
2016-06-23,75.089996,75.300003,75.089996,75.300003,75.300003,897
2016-06-24,69.959999,69.959999,68.989998,68.989998,68.989998,172
2016-06-27,69.230003,69.230003,65.410004,65.410004,65.410004,294
2016-06-28,67.129997,67.650002,67.129997,67.260002,67.260002,241
2016-06-29,68.180000,69.110001,68.180000,69.110001,69.110001,213
2016-06-30,69.690002,69.690002,69.690002,69.690002,69.690002,0
2016-07-01,70.379997,70.589996,70.300003,70.589996,70.589996,142
2016-07-04,69.830002,69.830002,69.830002,69.830002,69.830002,0
2016-07-05,68.199997,68.199997,68.199997,68.199997,68.199997,0
2016-07-06,67.580002,67.580002,67.000000,67.129997,67.129997,1137
2016-07-07,67.889999,68.110001,67.860001,67.860001,67.860001,1042
2016-07-08,68.110001,69.180000,68.110001,69.180000,69.180000,295
2016-07-11,70.699997,70.699997,70.699997,70.699997,70.699997,0
2016-07-12,71.669998,71.669998,71.669998,71.669998,71.669998,0
2016-07-13,71.639999,71.639999,71.500000,71.500000,71.500000,256
2016-07-14,72.120003,72.220001,72.120003,72.220001,72.220001,318
2016-07-15,71.959999,71.959999,71.959999,71.959999,71.959999,0
2016-07-18,72.279999,72.279999,72.279999,72.279999,72.279999,0
2016-07-19,72.139999,72.139999,72.139999,72.139999,72.139999,0
2016-07-20,72.800003,72.800003,72.800003,72.800003,72.800003,0
2016-07-21,72.800003,72.800003,72.800003,72.800003,72.800003,0
2016-07-22,72.599998,72.599998,72.599998,72.599998,72.599998,0
2016-07-25,72.900002,72.900002,72.900002,72.900002,72.900002,0
2016-07-26,72.949997,72.949997,72.949997,72.949997,72.949997,0
2016-07-27,73.480003,73.480003,73.480003,73.480003,73.480003,0
2016-07-28,73.550003,73.550003,72.959999,72.959999,72.959999,72
2016-07-29,73.339996,73.339996,73.339996,73.339996,73.339996,0
2016-08-01,72.870003,72.870003,72.870003,72.870003,72.870003,0
2016-08-02,72.019997,72.019997,72.019997,72.019997,72.019997,0
2016-08-03,71.650002,71.900002,71.650002,71.900002,71.900002,267
2016-08-04,72.500000,72.500000,72.419998,72.419998,72.419998,895
2016-08-05,73.250000,73.250000,73.250000,73.250000,73.250000,0
2016-08-08,73.540001,73.750000,73.470001,73.470001,73.470001,9507
2016-08-09,74.150002,74.150002,74.150002,74.150002,74.150002,0
2016-08-10,73.989998,74.070000,73.989998,74.070000,74.070000,14
2016-08-11,74.669998,74.669998,74.669998,74.669998,74.669998,0
2016-08-12,74.709999,74.709999,74.709999,74.709999,74.709999,0
2016-08-15,74.599998,74.599998,74.599998,74.599998,74.599998,0
2016-08-16,74.040001,74.040001,74.040001,74.040001,74.040001,0
2016-08-17,73.449997,73.449997,73.339996,73.339996,73.339996,28
2016-08-18,73.919998,74.089996,73.919998,74.089996,74.089996,344
2016-08-19,73.680000,73.680000,73.510002,73.510002,73.510002,1040
2016-08-22,73.500000,73.680000,73.500000,73.680000,73.680000,503
2016-08-23,74.150002,74.430000,74.000000,74.430000,74.430000,50
2016-08-24,74.739998,74.739998,74.739998,74.739998,74.739998,0
2016-08-25,74.120003,74.120003,74.099998,74.099998,74.099998,48
2016-08-26,74.419998,74.419998,74.419998,74.419998,74.419998,0
2016-08-29,74.389999,74.389999,74.190002,74.250000,74.250000,253
2016-08-30,74.500000,74.500000,74.500000,74.500000,74.500000,0
2016-08-31,74.680000,74.680000,74.190002,74.190002,74.190002,133
2016-09-01,74.820000,75.239998,74.629997,74.629997,74.629997,6689
2016-09-02,74.540001,75.779999,74.540001,75.779999,75.779999,3282
2016-09-05,75.910004,75.910004,75.910004,75.910004,75.910004,0
2016-09-06,76.070000,76.070000,75.750000,75.750000,75.750000,132
2016-09-07,75.540001,75.889999,75.540001,75.889999,75.889999,317
2016-09-08,76.129997,76.129997,75.449997,75.739998,75.739998,288
2016-09-09,74.879997,74.879997,74.879997,74.879997,74.879997,0
2016-09-12,73.540001,74.089996,73.459999,74.089996,74.089996,324
2016-09-13,74.510002,74.559998,73.309998,73.309998,73.309998,13
2016-09-14,73.500000,73.639999,73.459999,73.459999,73.459999,19202
2016-09-15,73.570000,73.779999,73.570000,73.779999,73.779999,52
2016-09-16,73.260002,73.349998,73.260002,73.349998,73.349998,50
2016-09-19,74.010002,74.010002,74.010002,74.010002,74.010002,0
2016-09-20,73.820000,73.820000,73.820000,73.820000,73.820000,0
2016-09-21,74.160004,74.160004,74.160004,74.160004,74.160004,0
2016-09-22,74.610001,75.250000,74.610001,75.250000,75.250000,427
2016-09-23,74.739998,74.739998,74.739998,74.739998,74.739998,0
2016-09-26,73.760002,73.760002,73.620003,73.620003,73.620003,568
2016-09-27,74.080002,74.080002,73.529999,73.529999,73.529999,138
2016-09-28,74.440002,74.440002,74.120003,74.120003,74.120003,415
2016-09-29,74.930000,74.930000,74.120003,74.120003,74.120003,155
2016-09-30,73.430000,74.349998,73.430000,74.349998,74.349998,3451
2016-10-04,75.059998,75.059998,75.059998,75.059998,75.059998,0
2016-10-05,74.570000,74.570000,74.570000,74.570000,74.570000,0
2016-10-06,74.400002,74.400002,74.160004,74.160004,74.160004,40
2016-10-07,73.489998,73.489998,73.199997,73.199997,73.199997,290
2016-10-10,73.680000,73.680000,73.680000,73.680000,73.680000,0
2016-10-11,73.320000,73.320000,73.320000,73.320000,73.320000,0
2016-10-12,73.559998,73.559998,73.129997,73.129997,73.129997,27
2016-10-13,72.360001,72.599998,72.360001,72.599998,72.599998,412
2016-10-14,73.400002,73.400002,73.400002,73.400002,73.400002,0
2016-10-17,73.400002,73.400002,72.910004,72.910004,72.910004,14
2016-10-18,73.639999,74.040001,73.639999,74.040001,74.040001,126
2016-10-19,74.389999,74.389999,74.389999,74.389999,74.389999,0
2016-10-20,74.129997,74.349998,74.129997,74.349998,74.349998,158
2016-10-21,74.470001,74.470001,74.470001,74.470001,74.470001,0
2016-10-24,74.419998,74.419998,74.419998,74.419998,74.419998,0
2016-10-25,74.550003,74.550003,74.110001,74.110001,74.110001,85
2016-10-26,74.040001,74.040001,73.580002,73.889999,73.889999,123
2016-10-27,73.739998,73.739998,73.620003,73.620003,73.620003,335
2016-10-28,73.629997,73.629997,73.629997,73.629997,73.629997,0
2016-10-31,73.360001,73.360001,73.300003,73.360001,73.360001,310
2016-11-01,72.690002,72.690002,72.690002,72.690002,72.690002,0
2016-11-02,72.339996,72.339996,71.800003,71.800003,71.800003,296
2016-11-03,72.419998,72.419998,72.139999,72.139999,72.139999,5
2016-11-04,71.379997,71.379997,71.379997,71.379997,71.379997,0
2016-11-07,72.339996,72.339996,72.339996,72.339996,72.339996,0
2016-11-08,72.610001,72.669998,72.379997,72.440002,72.440002,3275
2016-11-09,71.889999,73.449997,71.889999,73.449997,73.449997,294
2016-11-10,74.260002,74.260002,73.360001,73.360001,73.360001,2200
2016-11-11,73.250000,73.250000,73.129997,73.129997,73.129997,2300
2016-11-14,73.160004,73.160004,73.080002,73.080002,73.080002,2300
2016-11-15,73.410004,73.410004,73.410004,73.410004,73.410004,0
2016-11-16,73.720001,73.730003,73.110001,73.349998,73.349998,1140
2016-11-17,73.320000,73.849998,73.320000,73.830002,73.830002,651
2016-11-18,73.690002,73.790001,73.599998,73.599998,73.599998,134
2016-11-21,73.790001,73.790001,73.790001,73.790001,73.790001,0
2016-11-22,74.139999,74.160004,74.120003,74.120003,74.120003,5209
2016-11-23,74.459999,74.459999,74.040001,74.040001,74.040001,178
2016-11-24,74.220001,74.349998,74.199997,74.349998,74.349998,226
2016-11-25,74.370003,74.370003,74.370003,74.370003,74.370003,0
2016-11-28,73.809998,73.809998,73.809998,73.809998,73.809998,0
2016-11-29,74.139999,74.139999,74.139999,74.139999,74.139999,0
2016-11-30,74.389999,74.389999,74.300003,74.300003,74.300003,584
2016-12-01,74.129997,74.129997,74.080002,74.080002,74.080002,120
2016-12-02,73.300003,73.809998,73.300003,73.809998,73.809998,265
2016-12-05,74.680000,74.680000,74.199997,74.199997,74.199997,89
2016-12-06,74.190002,74.769997,74.190002,74.769997,74.769997,4775
2016-12-07,75.440002,75.440002,75.440002,75.440002,75.440002,0
2016-12-08,75.500000,76.309998,75.500000,76.309998,76.309998,110
2016-12-09,76.760002,77.000000,76.760002,77.000000,77.000000,83
2016-12-12,77.190002,77.190002,76.680000,76.680000,76.680000,162
2016-12-13,77.239998,77.239998,77.239998,77.239998,77.239998,0
2016-12-14,77.230003,77.290001,77.000000,77.010002,77.010002,288
2016-12-15,77.160004,77.449997,77.160004,77.449997,77.449997,3247
2016-12-16,77.489998,77.669998,77.480003,77.669998,77.669998,152
2016-12-19,77.629997,77.650002,77.599998,77.650002,77.650002,382
2016-12-20,77.620003,77.980003,77.620003,77.980003,77.980003,200
2016-12-21,77.989998,78.089996,77.989998,78.089996,78.089996,35
2016-12-22,78.019997,78.120003,77.900002,77.900002,77.900002,1341
2016-12-23,78.129997,78.180000,77.900002,78.120003,78.120003,308
2016-12-27,78.339996,78.370003,78.239998,78.239998,78.239998,956
2016-12-28,78.370003,78.389999,78.209999,78.389999,78.389999,171
2016-12-29,78.099998,78.320000,78.099998,78.199997,78.199997,581
2016-12-30,78.510002,78.510002,78.510002,78.510002,78.510002,0
2017-01-02,78.209999,79.169998,78.209999,79.169998,79.169998,1815
2017-01-03,79.510002,79.690002,79.290001,79.290001,79.290001,92
2017-01-04,79.360001,79.360001,79.180000,79.180000,79.180000,20
2017-01-05,79.169998,79.430000,79.169998,79.430000,79.430000,12
2017-01-06,79.269997,79.389999,79.269997,79.389999,79.389999,200
2017-01-09,79.040001,79.070000,78.919998,78.919998,78.919998,261
2017-01-10,78.930000,78.930000,78.930000,78.930000,78.930000,0
2017-01-11,78.959999,79.120003,78.959999,79.120003,79.120003,813
2017-01-12,78.800003,78.930000,78.540001,78.599998,78.599998,6523
2017-01-13,79.029999,79.370003,79.029999,79.370003,79.370003,122
2017-01-16,78.949997,79.000000,78.720001,78.720001,78.720001,315
2017-01-17,79.010002,79.010002,78.830002,78.830002,78.830002,84
2017-01-18,78.820000,78.919998,78.820000,78.919998,78.919998,112
2017-01-19,78.910004,79.019997,78.910004,79.019997,79.019997,32
2017-01-20,78.980003,78.980003,78.980003,78.980003,78.980003,0
2017-01-23,78.699997,78.800003,78.699997,78.800003,78.800003,33
2017-01-24,79.010002,79.010002,78.940002,78.940002,78.940002,3
2017-01-25,79.739998,79.739998,79.739998,79.739998,79.739998,84
2017-01-26,80.220001,80.220001,79.980003,79.980003,79.980003,94
2017-01-27,80.050003,80.050003,79.860001,79.860001,79.860001,443
2017-01-30,79.059998,79.059998,79.059998,79.059998,79.059998,0
2017-01-31,79.050003,79.050003,78.589996,78.589996,78.589996,590
2017-02-01,79.330002,79.639999,79.330002,79.330002,79.330002,282
2017-02-02,79.339996,79.589996,79.279999,79.279999,79.279999,116
2017-02-03,79.650002,79.650002,79.650002,79.650002,79.650002,0
2017-02-06,79.070000,79.070000,79.070000,79.070000,79.070000,300
2017-02-07,79.440002,79.550003,79.440002,79.550003,79.550003,63
2017-02-08,79.879997,79.879997,79.879997,79.879997,79.879997,0
2017-02-09,80.400002,80.400002,80.330002,80.330002,80.330002,123
2017-02-10,80.500000,80.529999,80.500000,80.529999,80.529999,30
2017-02-13,80.870003,81.150002,80.870003,81.150002,81.150002,72
2017-02-14,81.000000,81.250000,80.930000,81.250000,81.250000,307
2017-02-15,81.339996,81.480003,81.320000,81.320000,81.320000,1487
2017-02-16,81.139999,81.139999,81.139999,81.139999,81.139999,0
2017-02-17,80.769997,81.029999,80.629997,81.029999,81.029999,254
2017-02-20,81.199997,81.199997,81.199997,81.199997,81.199997,0
2017-02-21,81.209999,81.779999,81.209999,81.779999,81.779999,300
2017-02-22,81.800003,81.800003,81.639999,81.660004,81.660004,619
2017-02-23,81.930000,81.930000,81.709999,81.709999,81.709999,245
2017-02-24,81.559998,81.559998,80.660004,80.930000,80.930000,285
2017-02-27,80.639999,80.900002,80.639999,80.900002,80.900002,226
2017-02-28,81.129997,81.139999,80.910004,81.139999,81.139999,5374
2017-03-01,82.000000,82.330002,82.000000,82.239998,82.239998,4730
2017-03-02,82.330002,82.339996,82.160004,82.230003,82.230003,243
2017-03-03,82.180000,82.180000,81.919998,81.919998,81.919998,231
2017-03-06,81.550003,81.889999,81.550003,81.699997,81.699997,73
2017-03-07,81.599998,81.599998,81.500000,81.500000,81.500000,92
2017-03-08,81.250000,81.639999,81.250000,81.510002,81.510002,32
2017-03-09,81.559998,81.790001,81.250000,81.709999,81.709999,559
2017-03-10,81.959999,81.959999,81.639999,81.639999,81.639999,95
2017-03-13,81.730003,82.089996,81.690002,82.089996,82.089996,489
2017-03-14,81.779999,81.809998,81.779999,81.809998,81.809998,180
2017-03-15,81.800003,82.150002,81.779999,82.150002,82.150002,3794
2017-03-16,82.510002,82.790001,82.510002,82.790001,82.790001,267
2017-03-17,82.519997,83.080002,82.519997,83.080002,83.080002,184
2017-03-20,82.900002,83.150002,82.900002,82.919998,82.919998,932
2017-03-21,82.379997,83.190002,82.379997,82.500000,82.500000,794
2017-03-22,82.360001,82.360001,81.889999,81.889999,81.889999,265
2017-03-23,82.080002,82.870003,82.080002,82.870003,82.870003,18
2017-03-24,82.510002,82.680000,82.510002,82.680000,82.680000,275
2017-03-27,82.330002,82.330002,82.330002,82.330002,82.330002,0
2017-03-28,82.709999,82.769997,82.570000,82.769997,82.769997,342
2017-03-29,83.000000,83.019997,82.680000,82.980003,82.980003,738
2017-03-30,83.529999,83.529999,83.529999,83.529999,83.529999,0
2017-03-31,83.519997,84.050003,83.470001,84.050003,84.050003,513
2017-04-03,84.330002,84.330002,83.650002,83.650002,83.650002,753
2017-04-04,83.470001,83.720001,83.470001,83.720001,83.720001,995
2017-04-05,83.860001,83.860001,83.860001,83.860001,83.860001,0
2017-04-06,83.919998,84.150002,83.919998,84.150002,84.150002,300
