---
name: "SOM Round 2 — 500 samples"
description: Factor-based strategy search Round 2
variables:
    - top
    - Yield
    - ROC
    - EarningsYield
    - RS(6m)
    - ROA
    - ΔROA
    - AccrualRatio
    - ΔLTDebt-to-Assets
    - ΔCurrentRatio
    - ΔOpMgn
    - ΔAssetTurnover
    - annualized
    - mean
    - std
    - sharpe
    - alpha
    - beta
    - var
    - tvar
inputs: 20
outputs: 0
---
30,500,500,500,500,500,500,500,500,500,500,500,314,342,379,497,358,478,471,610
30,500,500,500,500,500,500,500,500,500,500,500,348,378,384,550,392,507,532,612
30,500,500,500,500,500,500,500,500,500,500,500,360,388,364,581,403,521,518,637
30,500,500,500,500,500,500,500,500,500,500,500,257,273,287,434,277,549,535,704
30,500,500,500,500,500,500,500,500,500,500,500,280,301,317,465,306,549,506,670
30,500,500,500,500,500,500,500,500,500,500,500,261,281,336,418,286,549,490,652
30,500,500,500,500,500,500,500,500,500,500,500,259,276,281,444,284,507,591,707
30,500,500,500,500,500,500,500,500,500,500,500,249,268,327,398,273,535,465,659
30,500,500,500,500,500,500,500,500,500,500,500,272,292,314,455,296,563,510,673
30,500,500,500,500,500,500,500,500,500,500,500,270,289,297,460,293,549,526,692
30,500,500,500,500,500,500,500,500,500,500,500,262,280,294,444,283,563,532,694
30,500,500,500,500,500,500,500,500,500,500,500,249,264,280,418,270,521,530,710
30,500,500,500,500,500,500,500,500,500,500,500,318,349,408,486,370,436,467,584
30,500,500,500,500,500,500,500,500,500,500,500,339,369,397,529,387,478,476,583
30,500,500,500,500,500,500,500,500,500,500,500,355,382,342,591,410,395,551,662
30,500,500,500,500,500,500,500,500,500,500,500,233,245,256,398,258,423,608,738
30,500,500,500,500,500,500,500,500,500,500,500,212,222,258,339,231,450,608,735
30,500,500,500,500,500,500,500,500,500,500,500,266,285,304,444,292,521,536,678
30,500,500,500,500,500,500,500,500,500,500,500,324,350,343,534,372,423,591,651
30,500,500,500,500,500,500,500,500,500,500,500,253,268,255,449,288,382,605,739
30,500,500,500,500,500,500,500,500,500,500,500,318,343,336,529,372,369,623,666
30,500,500,500,500,500,500,500,500,500,500,500,254,266,222,476,296,306,695,779
30,500,500,500,500,500,500,500,500,500,500,500,244,255,225,449,277,356,662,777
30,500,500,500,500,500,500,500,500,500,500,500,214,225,263,344,236,436,605,725
30,500,500,500,500,500,500,500,500,500,500,500,333,364,398,518,372,549,441,584
30,500,500,500,500,500,500,500,500,500,500,500,323,353,403,497,371,464,489,582
30,500,500,500,500,500,500,500,500,500,500,500,324,353,386,513,371,464,507,606
30,500,500,500,500,500,500,500,500,500,500,500,181,186,256,259,191,464,644,731
30,500,500,500,500,500,500,500,500,500,500,500,188,194,256,276,203,436,645,739
30,500,500,500,500,500,500,500,500,500,500,500,298,325,372,470,337,507,519,622
30,500,500,500,500,500,500,500,500,500,500,500,305,332,379,481,342,521,490,610
30,500,500,500,500,500,500,500,500,500,500,500,303,330,376,476,337,535,474,624
30,500,500,500,500,500,500,500,500,500,500,500,416,448,409,636,470,478,472,605
30,500,500,500,500,500,500,500,500,500,500,500,238,252,272,398,262,464,563,726
30,500,500,500,500,500,500,500,500,500,500,500,244,261,307,393,265,535,489,675
30,500,500,500,500,500,500,500,500,500,500,500,262,284,350,413,288,549,498,651
30,500,500,500,500,500,500,500,500,500,500,500,249,267,310,403,264,604,550,667
30,500,500,500,500,500,500,500,500,500,500,500,292,317,371,460,330,492,529,619
30,500,500,500,500,500,500,500,500,500,500,500,366,396,382,581,406,549,506,613
30,500,500,500,500,500,500,500,500,500,500,500,228,241,279,373,244,535,548,713
30,500,500,500,500,500,500,500,500,500,500,500,239,252,271,403,261,478,593,717
30,500,500,500,500,500,500,500,500,500,500,500,273,292,296,465,296,563,596,689
30,500,500,500,500,500,500,500,500,500,500,500,259,278,314,423,278,590,463,667
30,500,500,500,500,500,500,500,500,500,500,500,369,396,338,616,397,630,457,656
30,500,500,500,500,500,500,500,500,500,500,500,296,321,360,476,335,478,513,637
30,500,500,500,500,500,500,500,500,500,500,500,317,343,343,523,347,576,457,641
30,500,500,500,500,500,500,500,500,500,500,500,256,271,265,449,285,450,655,724
30,500,500,500,500,500,500,500,500,500,500,500,208,216,250,334,228,423,627,735
30,500,500,500,500,500,500,500,500,500,500,500,249,265,281,423,277,464,593,701
30,500,500,500,500,500,500,500,500,500,500,500,250,266,278,423,274,492,589,708
30,500,500,500,500,500,500,500,500,500,500,500,254,271,282,434,276,521,577,709
30,500,500,500,500,500,500,500,500,500,500,500,279,295,242,523,319,369,661,748
30,500,500,500,500,500,500,500,500,500,500,500,291,306,222,570,338,318,737,779
